epoch, x, y, z, vx, vy, vz
A.D. 1978-Jul-01, -6.613995728380137E+00, -2.954475915388775E+01,  7.592514721287459E-01,  1.415323677197578E-03, -2.448005089992670E-03, -8.577788179854898E-04
A.D. 1979-Jan-01, -6.057736245612933E+00, -2.966365784581915E+01,  7.502730745469695E-01,  2.057666801623947E-03,  7.542263905250727E-04,  1.831166906412501E-03
A.D. 1979-Jul-01, -5.502409509194373E+00, -2.977024603144089E+01,  7.381007234305181E-01,  7.366903718047059E-04, -1.458316190372871E-03,  4.001753322225228E-04
A.D. 1980-Jan-01, -4.940359163056162E+00, -2.986642294827519E+01,  7.298359876929451E-01,  3.638299768982501E-03,  1.428554466490483E-03,  1.482543278590888E-03
A.D. 1980-Jul-01, -4.380026029318581E+00, -2.995285330735929E+01,  7.183821632602631E-01,  3.198584272504914E-03,  1.408191750787687E-03,  1.664644249108512E-03
A.D. 1981-Jan-01, -3.808480284220391E+00, -3.002682035726907E+01,  7.073391999579842E-01,  5.228967313980366E-03, -5.113750381569083E-04, -1.424760702263914E-03
A.D. 1981-Jul-01, -3.250123795404979E+00, -3.009248214362187E+01,  6.960771649418748E-01,  4.659269042553416E-03,  1.485870035791116E-03,  7.816544084599301E-04
A.D. 1982-Jan-01, -2.674864905440501E+00, -3.014649303920574E+01,  6.825784915124409E-01,  4.167549468514970E-03, -1.581835155370801E-03, -1.958438389014109E-03
A.D. 1982-Jul-01, -2.113555576195437E+00, -3.018928647392886E+01,  6.720394260777107E-01,  5.420188327024698E-03,  7.655585996241945E-04, -4.832062291775829E-04
A.D. 1983-Jan-01, -1.537095231826124E+00, -3.022326125659329E+01,  6.567416969207052E-01,  2.635309851559344E-03, -2.072595937375129E-03, -1.644223789744922E-03
A.D. 1983-Jul-01, -9.727855284988443E-01, -3.024293977853656E+01,  6.462400428579124E-01,  5.151153286137243E-03, -3.846685869883701E-04, -1.564435103512956E-03
A.D. 1984-Jan-01, -3.972682373764793E-01, -3.025601124136723E+01,  6.303874097473031E-01,  1.317737557497874E-03, -1.713461428100056E-03, -6.223197781745130E-04
A.D. 1984-Jul-01,  1.722083357854045E-01, -3.025481099018609E+01,  6.173842046806546E-01,  1.637154585955613E-03, -1.811549117799609E-03, -9.638321374709604E-04
A.D. 1985-Jan-01,  7.439662563378845E-01, -3.024345719188184E+01,  6.052570812390927E-01,  2.005039389781999E-03,  1.354492162334663E-03,  1.820087846688337E-03
A.D. 1985-Jul-01,  1.311862632998521E+00, -3.022061811407797E+01,  5.902124333359161E-01,  8.443938764430127E-04, -8.891126740695830E-04,  2.960724996554601E-04
A.D. 1986-Jan-01,  1.883551261415237E+00, -3.018487756852798E+01,  5.789968593371762E-01,  3.526442316726357E-03,  2.136169908892833E-03,  1.530158450082458E-03
A.D. 1986-Jul-01,  2.448616092346267E+00, -3.014145192006841E+01,  5.629924037324265E-01,  1.058922886936765E-03,  4.956936556129820E-04,  1.392404446122209E-03
A.D. 1987-Jan-01,  3.020256022702292E+00, -3.008214303690123E+01,  5.515012957152915E-01,  4.855966507741231E-03,  2.070594756719129E-03,  5.189641138188233E-04
A.D. 1987-Jul-01,  3.580978477993970E+00, -3.001788754901873E+01,  5.355049829177577E-01,  2.178578038199450E-03,  1.785020466410604E-03,  1.831874223179281E-03
A.D. 1988-Jan-01,  4.151825676334409E+00, -2.993666942712349E+01,  5.224898384046898E-01,  5.399844004487534E-03,  1.236719312039141E-03, -7.623229410661587E-04
A.D. 1988-Jul-01,  4.712355655516195E+00, -2.984892763007116E+01,  5.078597790528140E-01,  5.328589156553124E-03,  1.629573145569958E-03, -4.076133259545525E-04
A.D. 1989-Jan-01,  5.280136671616244E+00, -2.975057237093129E+01,  4.901063908936631E-01,  2.736538427969362E-03, -1.338624971594995E-03, -1.718831912931006E-03
A.D. 1989-Jul-01,  5.832842932625599E+00, -2.964111350240234E+01,  4.772275016951938E-01,  5.133302255577282E-03,  4.871562339166867E-04, -1.527273409751653E-03
