julian, epoch, x, y, z, vx, vy, vz, LT, RG, RR
2440768.500000000, A.D. 1970-Jul-01, -3.068820340474887E+01,  3.174967022038717E+01,  1.994757464148309E+01, -2.656785360020105E-03, -9.863913243195795E-04,  8.907067978720110E-04,  2.798423764728823E-01,  4.845320548108369E+01,  1.403040519918275E-03

2440952.500000000, A.D. 1971-Jan-01, -3.099873696020643E+01,  3.146165039289979E+01,  2.008547520184911E+01, -2.209009056661243E-03, -2.566591546701729E-03,  7.788207270680024E-04,  2.802277359568299E-01,  4.851992840737933E+01,  6.946154409724522E-05

2441133.500000000, A.D. 1971-Jul-01, -3.129555679620226E+01,  3.117387260521946E+01,  2.021862366247179E+01, -1.279709404204582E-03, -2.670405308814980E-03,  6.538184696197926E-04,  2.805745944193629E-01,  4.857998508846455E+01, -6.170925520865156E-04

2441317.500000000, A.D. 1972-Jan-01, -3.158827371691204E+01,  3.087970109771718E+01,  2.035148289742332E+01, -5.262541740394551E-04, -1.233353071615033E-03,  5.985088013467807E-04,  2.809038888517615E-01,  4.863700065200388E+01, -1.908335535951491E-04

2441499.500000000, A.D. 1972-Jul-01, -3.187766866590825E+01,  3.059289195837651E+01,  2.048167819418065E+01, -1.388321520574441E-03, -4.696403435184624E-04,  7.214272402837014E-04,  2.812629953671795E-01,  4.869917801770685E+01,  9.171579385966936E-04

2441683.500000000, A.D. 1973-Jan-01, -3.217436944466129E+01,  3.030241018427457E+01,  2.061243553793645E+01, -2.708370318971590E-03, -1.404533735245374E-03,  8.475107097034910E-04,  2.816593402990141E-01,  4.876780301534165E+01,  1.272327353447618E-03

2441864.500000000, A.D. 1973-Jul-01, -3.246363279655838E+01,  3.000821404973923E+01,  2.073912997518238E+01, -2.488333363158128E-03, -2.317570796716832E-03,  7.844025312071128E-04,  2.820258327676148E-01,  4.883125921919540E+01,  5.632049330901274E-04

2442048.500000000, A.D. 1974-Jan-01, -3.275240379980702E+01,  2.970121156738954E+01,  2.086564357432767E+01, -8.762434141839857E-04, -2.561406397831146E-03,  5.703349227270461E-04,  2.823665622707096E-01,  4.889025470385002E+01, -7.256536134462910E-04

2442229.500000000, A.D. 1974-Jul-01, -3.302984473551148E+01,  2.940146587023036E+01,  2.098798265989297E+01, -4.071642444010808E-04, -1.769046306739395E-03,  5.297796652362688E-04,  2.827003987588237E-01,  4.894805669995780E+01, -5.606959348095379E-04

2442413.500000000, A.D. 1975-Jan-01, -3.330762427612522E+01,  2.910040057646604E+01,  2.111054287403304E+01, -1.408748787860603E-03, -5.202733159811426E-04,  6.847272007607951E-04,  2.830526187866023E-01,  4.900904170728803E+01,  9.434356343068802E-04

2442594.500000000, A.D. 1975-Jul-01, -3.358458234630624E+01,  2.880130135082683E+01,  2.123009634076133E+01, -2.271110956148327E-03, -8.163396955330323E-04,  7.743113101090410E-04,  2.834218223302659E-01,  4.907296731923770E+01,  1.410172949392858E-03

2442778.500000000, A.D. 1976-Jan-01, -3.386904106477257E+01,  2.849152495687270E+01,  2.135041499376032E+01, -2.364051350489294E-03, -2.454373329071821E-03,  7.268711091689817E-04,  2.838077694765448E-01,  4.913979199611182E+01,  5.221494047020640E-04

2442960.500000000, A.D. 1976-Jul-01, -3.414292790030957E+01,  2.817759610238591E+01,  2.146688917232316E+01, -1.237608281738965E-03, -2.828962877408275E-03,  5.687034313517095E-04,  2.841498541949257E-01,  4.919902212901935E+01, -5.132116125611828E-04

2443144.500000000, A.D. 1977-Jan-01, -3.441022103128350E+01,  2.785866838016047E+01,  2.158202236866659E+01, -3.601922811928280E-04, -1.464659327579813E-03,  4.955981708155212E-04,  2.844671388605466E-01,  4.925395826590146E+01, -3.596289984108624E-04

2443325.500000000, A.D. 1977-Jul-01, -3.467293546111284E+01,  2.754796367096651E+01,  2.169399349912694E+01, -8.898127738675184E-04, -7.362556009896039E-04,  5.763377946106134E-04,  2.848058013247955E-01,  4.931259585387438E+01,  4.678956015645653E-04

2443509.500000000, A.D. 1978-Jan-01, -3.494192080960672E+01,  2.723353798303330E+01,  2.180673403306994E+01, -2.434582775008977E-03, -1.178525096980392E-03,  7.455555681152378E-04,  2.851806309046281E-01,  4.937749558378994E+01,  1.402090602175337E-03

2443690.500000000, A.D. 1978-Jul-01, -3.520566020836392E+01,  2.691580521296873E+01,  2.191593011691639E+01, -2.519644280542522E-03, -2.112346493108338E-03,  7.195329587327599E-04,  2.855354041138442E-01,  4.943892266078232E+01,  9.631979240944419E-04

2443874.500000000, A.D. 1979-Jan-01, -3.547001795629201E+01,  2.658401972965379E+01,  2.202484472150639E+01, -1.072086350915578E-03, -2.876337660504661E-03,  5.096698884436434E-04,  2.858692588078748E-01,  4.949672780914682E+01, -5.497796733363762E-04

2444055.500000000, A.D. 1979-Jul-01, -3.572157461530001E+01,  2.625811699307313E+01,  2.212962453858546E+01, -3.615036580132797E-04, -2.280083752301380E-03,  4.334264524889792E-04,  2.861791119982779E-01,  4.955037722598210E+01, -7.540943876052755E-04

2444239.500000000, A.D. 1980-Jan-01, -3.597043456778076E+01,  2.592952973537769E+01,  2.223403097208446E+01, -8.867017259311640E-04, -7.624466337865651E-04,  5.382966325317004E-04,  2.864892766091683E-01,  4.960408056360327E+01,  4.857194706053081E-04

2444421.500000000, A.D. 1980-Jul-01, -3.621988752566485E+01,  2.560477446174320E+01,  2.233638126221532E+01, -2.033661590183413E-03, -8.893986236643367E-04,  6.684978030635026E-04,  2.868286997161236E-01,  4.966284985277821E+01,  1.325295767228218E-03

2444605.500000000, A.D. 1981-Jan-01, -3.647478861845372E+01,  2.527049850088129E+01,  2.243864957209056E+01, -2.265033672267125E-03, -2.509534153119809E-03,  6.389255666815250E-04,  2.871833322476900E-01,  4.972425257219061E+01,  6.744409521294798E-04

2444786.500000000, A.D. 1981-Jul-01, -3.671780647683569E+01,  2.493544066260748E+01,  2.253677108105806E+01, -1.453511861304519E-03, -2.982839461294626E-03,  5.167195786095300E-04,  2.874955081388692E-01,  4.977830415219859E+01, -1.881032000041389E-04

2444970.500000000, A.D. 1982-Jan-01, -3.695559536715427E+01,  2.459106235864246E+01,  2.263389917401298E+01, -1.699109847095496E-04, -1.976938254668112E-03,  3.823906984493371E-04,  2.877767426094492E-01,  4.982699839130249E+01, -6.759559851886428E-04

2445151.500000000, A.D. 1982-Jul-01, -3.718671589629636E+01,  2.425664966395461E+01,  2.272789196403818E+01, -4.219374872716205E-04, -1.103242910682095E-03,  4.334389343692060E-04,  2.880700922086359E-01,  4.987779029989883E+01, -2.444683360685194E-05

2445335.500000000, A.D. 1983-Jan-01, -3.742153851247109E+01,  2.392041023814372E+01,  2.282216749278238E+01, -2.015458581243728E-03, -9.976391072814880E-04,  6.257211713470508E-04,  2.883949951292054E-01,  4.993404549673560E+01,  1.318497969147729E-03

2445516.500000000, A.D. 1983-Jul-01, -3.765320435415277E+01,  2.358319184676891E+01,  2.291342545202488E+01, -2.395302227383773E-03, -1.841912191671855E-03,  6.386810658544381E-04,  2.887156024125804E-01,  4.998955692704826E+01,  1.227996614496875E-03

2445700.500000000, A.D. 1984-Jan-01, -3.788693778706268E+01,  2.323271253539415E+01,  2.300434246831825E+01, -1.275723322873508E-03, -3.035211388750758E-03,  4.555727481475013E-04,  2.890287019622665E-01,  5.004376843356911E+01, -2.338511339269800E-04

2445882.500000000, A.D. 1984-Jul-01, -3.810808870455008E+01,  2.288484600999942E+01,  2.309160264043147E+01, -2.338346821868465E-04, -2.471763291674498E-03,  3.370605959892878E-04,  2.893047421056815E-01,  5.009156330280405E+01, -7.959755598524102E-04

2446066.500000000, A.D. 1985-Jan-01, -3.832466095423692E+01,  2.253759785927957E+01,  2.317767613379862E+01, -6.231740696475014E-04, -9.061208098975871E-04,  4.262697656176397E-04,  2.895791919170306E-01,  5.013908281457762E+01,  2.660816738864048E-04

2446247.500000000, A.D. 1985-Jul-01, -3.854062428635544E+01,  2.219665641604920E+01,  2.326132491096972E+01, -1.519653375714072E-03, -8.075420545381734E-04,  5.322320471495233E-04,  2.898804232632966E-01,  5.019123940537681E+01,  1.056440914345878E-03

2446431.500000000, A.D. 1986-Jan-01, -3.876355476065391E+01,  2.184794284032620E+01,  2.334527658082883E+01, -2.267043880935282E-03, -2.252953527731050E-03,  5.713034305794077E-04,  2.902132000741474E-01,  5.024885792405406E+01,  1.034720359310382E-03

2446612.500000000, A.D. 1986-Jul-01, -3.897730672546522E+01,  2.149798726471825E+01,  2.342554256292907E+01, -1.655898340167265E-03, -2.962272491661866E-03,  4.659661215891786E-04,  2.905120132707869E-01,  5.030059582522444E+01,  2.340940545833774E-04

2446796.500000000, A.D. 1987-Jan-01, -3.918689398345738E+01,  2.113698790921483E+01,  2.350457989224460E+01, -1.150493545985753E-04, -2.431425866630060E-03,  2.845971382758599E-04,  2.907817298015408E-01,  5.034729579486798E+01, -7.983597822940128E-04

2446977.500000000, A.D. 1987-Jul-01, -3.938882222400174E+01,  2.078624945274558E+01,  2.358052311486015E+01, -6.517230845581180E-05, -1.515750963334987E-03,  2.993337963631202E-04,  2.910533799661461E-01,  5.039433056283448E+01, -4.342010184844995E-04

2447161.500000000, A.D. 1988-Jan-01, -3.959256512372450E+01,  2.043418853359099E+01,  2.365623677551037E+01, -1.531412044550599E-03, -8.807601931123878E-04,  4.921698555470951E-04,  2.913487005990116E-01,  5.044546374533309E+01,  1.075969846898224E-03

2447343.500000000, A.D. 1988-Jul-01, -3.979768330645219E+01,  2.008113739790207E+01,  2.372999985122522E+01, -2.233389698707686E-03, -1.824138251498905E-03,  5.415146822453049E-04,  2.916619927520022E-01,  5.049970860008237E+01,  1.289177902245439E-03

2447527.500000000, A.D. 1989-Jan-01, -4.000360080192034E+01,  1.971541792590300E+01,  2.380269206695386E+01, -1.224456485219574E-03, -3.113556758353703E-03,  3.689516097025711E-04,  2.919668147319537E-01,  5.055248688983211E+01, -7.161591767877261E-05

2447708.500000000, A.D. 1989-Jul-01, -4.019716493038381E+01,  1.935427276169897E+01,  2.387165793456214E+01, -3.281213477392083E-04, -2.855849948134838E-03,  2.588884360637537E-04,  2.922352919166179E-01,  5.059897227335220E+01, -7.095649007956902E-04

2447892.500000000, A.D. 1990-Jan-01, -4.038548792029911E+01,  1.898845239434308E+01,  2.393936392356424E+01, -1.774896148579698E-04, -1.243706435153724E-03,  2.830835261128745E-04,  2.924855066020943E-01,  5.064229560315871E+01, -1.909711254606798E-04

2448073.500000000, A.D. 1990-Jul-01, -4.057243061873425E+01,  1.863070598807899E+01,  2.400487165433745E+01, -9.851142642431823E-04, -8.492809500257785E-04,  3.875674715228399E-04,  2.927600611616701E-01,  5.068983325152550E+01,  6.598815131557071E-04

2448257.500000000, A.D. 1991-Jan-01, -4.076533467212455E+01,  1.826673178029997E+01,  2.407042324458025E+01, -2.157524969179469E-03, -1.963421142014951E-03,  4.897325788155983E-04,  2.930682208912795E-01,  5.074318945471372E+01,  1.258789823703652E-03

2448438.500000000, A.D. 1991-Jul-01, -4.095097299473370E+01,  1.790095955067642E+01,  2.413279938467808E+01, -1.807259336439742E-03, -2.833163800968113E-03,  4.119073739779667E-04,  2.933496315560669E-01,  5.079191420089897E+01,  6.543001228361861E-04

2448622.500000000, A.D. 1992-Jan-01, -4.113283686814312E+01,  1.752241114550131E+01,  2.419377751547293E+01, -1.732718999810642E-04, -2.839206917006410E-03,  2.026318891246361E-04,  2.936034055199281E-01,  5.083585380065398E+01, -7.419990512223189E-04

2448804.500000000, A.D. 1992-Jul-01, -4.130476145167222E+01,  1.715187310346183E+01,  2.425186951709758E+01,  1.361600828812594E-04, -1.704278898772813E-03,  1.925312033408268E-04,  2.938384417565211E-01,  5.087654906350402E+01, -5.933262786404633E-04

2448988.500000000, A.D. 1993-Jan-01, -4.147665210786177E+01,  1.678289389002083E+01,  2.430915860513439E+01, -1.262991636427623E-03, -9.365604251147312E-04,  3.815667746040489E-04,  2.940931924992993E-01,  5.092065778728583E+01,  9.022278918149545E-04

2449169.500000000, A.D. 1993-Jul-01, -4.164783799427678E+01,  1.641587663427939E+01,  2.436429039179887E+01, -1.948033795782745E-03, -1.540184069977619E-03,  4.397519351253589E-04,  2.943612378593862E-01,  5.096706840269810E+01,  1.305983847631444E-03

2449353.500000000, A.D. 1994-Jan-01, -4.182221423599514E+01,  1.603664023448589E+01,  2.441880473174811E+01, -1.412724759378668E-03, -3.085725340171834E-03,  3.177744092447611E-04,  2.946391563888525E-01,  5.101518850439592E+01,  3.402571304241236E-04

2449534.500000000, A.D. 1994-Jul-01, -4.198451106712059E+01,  1.566092948581158E+01,  2.446984372856571E+01, -4.770198900773820E-04, -3.130942242341942E-03,  1.934658726000858E-04,  2.948761081480979E-01,  5.105621542971198E+01, -4.753963636681104E-04

2449718.500000000, A.D. 1995-Jan-01, -4.214002251770587E+01,  1.527921219179636E+01,  2.451917252833861E+01,  1.991521175793896E-04, -1.647349358047631E-03,  1.488133428376602E-04,  2.950846579694740E-01,  5.109232471192841E+01, -5.854831475369193E-04

2449899.500000000, A.D. 1995-Jul-01, -4.229298693117219E+01,  1.490811232249481E+01,  2.456645562459844E+01, -4.283273394549317E-04, -9.956573250839548E-04,  2.390342925951694E-04,  2.953125537504155E-01,  5.113178364320756E+01,  1.788339076604085E-04

2450083.500000000, A.D. 1996-Jan-01, -4.245053865494678E+01,  1.453343788675248E+01,  2.461344625328574E+01, -1.895253050384772E-03, -1.648195547950270E-03,  3.917933415794707E-04,  2.955740095336123E-01,  5.117705330874970E+01,  1.292453264380509E-03

2450265.500000000, A.D. 1996-Jul-01, -4.260538915804040E+01,  1.415536996607247E+01,  2.465816475294130E+01, -1.695117131070132E-03, -2.815124102411576E-03,  3.229049501849565E-04,  2.958293992218848E-01,  5.122127266251444E+01,  7.874510575833351E-04

2450449.500000000, A.D. 1997-Jan-01, -4.275476821257640E+01,  1.376667607803573E+01,  2.470085658423173E+01, -6.990448408549281E-05, -2.961551909024200E-03,  1.100213379586288E-04,  2.960551141431310E-01,  5.126035398964270E+01, -6.840443302965285E-04

2450630.500000000, A.D. 1997-Jul-01, -4.289489321990977E+01,  1.338839623814958E+01,  2.474072936185493E+01,  3.570108660180362E-04, -2.136616304619881E-03,  7.543993834224900E-05,  2.962635267911028E-01,  5.129643952102046E+01, -8.198106918609751E-04

2450814.500000000, A.D. 1998-Jan-01, -4.303299176930637E+01,  1.300923875282040E+01,  2.477945531925695E+01, -7.099376986456763E-04, -9.368934136850369E-04,  2.366596165609425E-04,  2.964759870939447E-01,  5.133322588211388E+01,  4.719510417686772E-04

2450995.500000000, A.D. 1998-Jul-01, -4.317215186822992E+01,  1.263462431728722E+01,  2.481648845094335E+01, -1.553945995594552E-03, -1.271717801231154E-03,  3.225158576575164E-04,  2.967136513782244E-01,  5.137437617731526E+01,  1.148884547303555E-03

2451179.500000000, A.D. 1999-Jan-01, -4.331604629148679E+01,  1.224946170656229E+01,  2.485285538840182E+01, -1.556698123034864E-03, -2.903666927445804E-03,  2.638868042470649E-04,  2.969758721118055E-01,  5.141977828991074E+01,  7.471831459702806E-04

2451360.500000000, A.D. 1999-Jul-01, -4.344984913350243E+01,  1.186613525119681E+01,  2.488611983841714E+01, -6.899007728087360E-04, -3.251871152172595E-03,  1.383548135675511E-04,  2.972015467993618E-01,  5.145885265079155E+01, -1.004286663739957E-04

2451544.500000000, A.D. 2000-Jan-01, -4.357692755311024E+01,  1.147449294702533E+01,  2.491733882002740E+01,  4.339001740408518E-04, -2.069763622053503E-03,  2.889590158255926E-05,  2.973963723720391E-01,  5.149258565300831E+01, -8.144379434562298E-04

2451726.500000000, A.D. 2000-Jul-01, -4.370050922684882E+01,  1.109302996389409E+01,  2.494673345365161E+01, -1.776814322221153E-04, -1.083530563419406E-03,  1.275209469207880E-04,  2.976006029527282E-01,  5.152794708188258E+01, -2.083601087867902E-05

2451910.500000000, A.D. 2001-Jan-01, -4.382858268701101E+01,  1.070989094160579E+01,  2.497550255714939E+01, -1.696589418551432E-03, -1.602932100904058E-03,  2.909126571755415E-04,  2.978410866055702E-01,  5.156958553561805E+01,  1.249914475230429E-03

2452091.500000000, A.D. 2001-Jul-01, -4.395329096711403E+01,  1.032591208650758E+01,  2.500205021398255E+01, -1.730812488469172E-03, -2.532886485109715E-03,  2.585596102742339E-04,  2.980759929224311E-01,  5.161025830356380E+01,  1.092516564683513E-03

2452275.500000000, A.D. 2002-Jan-01, -4.407587974302042E+01,  9.928260133546560E+00,  2.502690778527526E+01, -2.436085132710114E-04, -3.208914314067540E-03,  4.641242849964543E-05,  2.982986524898221E-01,  5.164881061257111E+01, -3.864584046782493E-04

2452456.500000000, A.D. 2002-Jul-01, -4.418803789585944E+01,  9.539223282175422E+00,  2.504903624931229E+01,  4.335137667074469E-04, -2.568145132337105E-03, -2.442116695208372E-05,  2.984905935849921E-01,  5.168204418298942E+01, -8.565055811171637E-04

