julian, epoch, x, y, z, vx, vy, vz, LT, RG, RR
2437116.500000000, A.D. 1960-Jul-01,  8.828649247903130E+01,  1.592483709906741E+01, -3.762798991446770E+01, -9.081852300065627E-04,  8.903975459894968E-04,  8.540992350519587E-04,  5.618594152047172E-01,  9.728294206018425E+01, -1.008800596789367E-03

2437300.500000000, A.D. 1961-Jan-01,  8.832273653641695E+01,  1.611779920178978E+01, -3.749486687810499E+01,  3.946134452573265E-04, -5.796674917186224E-05,  6.652326272885593E-04,  5.619360979247656E-01,  9.729621926157951E+01,  9.225676188268954E-05

2437481.500000000, A.D. 1961-Jul-01,  8.836312420109520E+01,  1.630990264896997E+01, -3.736416108051002E+01,  1.161490950807684E-03,  4.461881654613225E-04,  5.878606935197401E-04,  5.620423690710484E-01,  9.731461954016649E+01,  9.037216962513320E-04

2437665.500000000, A.D. 1962-Jan-01,  8.840738679794549E+01,  1.650987061915365E+01, -3.723127896141983E+01,  8.358988283909932E-04,  2.040676223322995E-03,  6.792964923294488E-04,  5.621751414261933E-01,  9.733760836082733E+01,  8.455093118750482E-04

2437846.500000000, A.D. 1962-Jul-01,  8.844406301955770E+01,  1.670904837165030E+01, -3.709939151447088E+01, -7.558849849363944E-05,  2.197489874240611E-03,  7.979734312163799E-04,  5.622730186053871E-01,  9.735455526906605E+01,  4.399197721637725E-06

2438030.500000000, A.D. 1963-Jan-01,  8.847381387858789E+01,  1.691120297615911E+01, -3.696415375088859E+01, -9.225710019516687E-04,  8.038883520050782E-04,  8.601596376303465E-04,  5.623336379183168E-01,  9.736505117773622E+01, -1.025252160952277E-03

2438211.500000000, A.D. 1963-Jul-01,  8.850429477126231E+01,  1.710434162765815E+01, -3.683120915192290E+01, -3.725834838756840E-04,  6.992494996193200E-05,  7.706860950757256E-04,  5.623975043257730E-01,  9.737610930339544E+01, -6.178570846587162E-04

2438395.500000000, A.D. 1964-Jan-01,  8.853872012932894E+01,  1.729649192390105E+01, -3.669637157162334E+01,  1.173036386766582E-03,  5.229281999961910E-04,  5.955684306612723E-04,  5.624802560529220E-01,  9.739043732079581E+01,  9.348840175106549E-04

2438577.500000000, A.D. 1964-Jul-01,  8.857439613027542E+01,  1.749263367944662E+01, -3.656276108249415E+01,  1.130493860597636E-03,  1.698499259192153E-03,  6.389875280662906E-04,  5.625797008772845E-01,  9.740765565838143E+01,  1.093147015336630E-03

2438761.500000000, A.D. 1965-Jan-01,  8.860582296060804E+01,  1.769678489481581E+01, -3.642666872989918E+01, -4.536612734493356E-04,  2.042308953625217E-03,  8.465612300945967E-04,  5.626632632933737E-01,  9.742212404222057E+01, -3.581541058516067E-04

2438942.500000000, A.D. 1965-Jul-01,  8.863109891734914E+01,  1.789286890436195E+01, -3.629198427869888E+01, -9.715202286172809E-04,  1.269404112407676E-03,  8.877279121651902E-04,  5.627125945219271E-01,  9.743066547966782E+01, -9.813238067724077E-04

2439126.500000000, A.D. 1966-Jan-01,  8.865347243560377E+01,  1.808580648082614E+01, -3.615458132629232E+01, -5.542255135437029E-05, -6.614298278507570E-05,  7.344785797167757E-04,  5.627408620044915E-01,  9.743555984255305E+01, -3.352412241597785E-04

2439307.500000000, A.D. 1966-Jul-01,  8.868063699614254E+01,  1.827512556144963E+01, -3.601978747473601E+01,  8.329455086778653E-04,  1.495507440567095E-04,  6.332321753393910E-04,  5.627993150530600E-01,  9.744568067417613E+01,  5.520030048334289E-04

2439491.500000000, A.D. 1967-Jan-01,  8.871293149907191E+01,  1.846987128023317E+01, -3.588297243767160E+01,  1.050219143269954E-03,  1.759156233123810E-03,  6.584115442824431E-04,  5.628896158240625E-01,  9.746131576800155E+01,  1.046914296235122E-03

2439672.500000000, A.D. 1967-Jul-01,  8.873934657553529E+01,  1.866507070907984E+01, -3.574731976493328E+01,  2.446547973257177E-04,  2.205396478483247E-03,  7.733676255079736E-04,  5.629553692291310E-01,  9.747270061716925E+01,  3.614198440769750E-04

2439856.500000000, A.D. 1968-Jan-01,  8.875945753316272E+01,  1.886481288411740E+01, -3.560824470155325E+01, -1.007826912493536E-03,  1.165346842081594E-03,  8.969528132768797E-04,  5.629892071740417E-01,  9.747855947571124E+01, -1.019804105793763E-03

2440038.500000000, A.D. 1968-Jul-01,  8.877847126432211E+01,  1.905494253309757E+01, -3.547050437793945E+01, -5.142326241187870E-04,  9.884998483809235E-05,  8.043551924844310E-04,  5.630127557852822E-01,  9.748263679135448E+01, -7.416714629314248E-04

2440222.500000000, A.D. 1969-Jan-01,  8.880257258609124E+01,  1.924246520459969E+01, -3.533169649452444E+01,  1.068533056184228E-03,  4.110538951942226E-04,  6.205441132078915E-04,  5.630611483264071E-01,  9.749101570011167E+01,  8.295461659500401E-04

2440403.500000000, A.D. 1969-Jul-01,  8.882806508745098E+01,  1.943235575490435E+01, -3.519490674150266E+01,  1.231720325991360E-03,  1.320283385124942E-03,  6.304850247043077E-04,  5.631270481901544E-01,  9.750242590781350E+01,  1.157691073082382E-03

2440587.500000000, A.D. 1970-Jan-01,  8.885303892803867E+01,  1.963150770189509E+01, -3.505524802715590E+01, -1.452281445861501E-04,  2.171480346012748E-03,  8.285422338931190E-04,  5.631983022604899E-01,  9.751476316764831E+01,  6.980662421705710E-06

2440768.500000000, A.D. 1970-Jul-01,  8.887132407714132E+01,  1.982477139969044E+01, -3.491688922929845E+01, -8.838918112085043E-04,  1.613372575822052E-03,  9.037377449617272E-04,  5.632336574324810E-01,  9.752088472591582E+01, -8.010961350235169E-04

2440952.500000000, A.D. 1971-Jan-01,  8.888516641014438E+01,  2.001639454542644E+01, -3.477552190923950E+01, -4.560922610481584E-04,  4.712042887294762E-05,  8.034750674436042E-04,  5.632408478384706E-01,  9.752212970611969E+01, -6.925394312153600E-04

2441133.500000000, A.D. 1971-Jul-01,  8.890383972018398E+01,  2.020292501383219E+01, -3.463687489313111E+01,  4.534721314494524E-04, -4.317557723615740E-05,  6.899245287945526E-04,  5.632763274821070E-01,  9.752827281598452E+01,  1.594031218249358E-04

2441317.500000000, A.D. 1972-Jan-01,  8.892817603134039E+01,  2.039341227049549E+01, -3.449629979277805E+01,  1.186781122945213E-03,  1.407412710339733E-03,  6.462736793537111E-04,  5.633456820978768E-01,  9.754028119545626E+01,  1.147691766780398E-03

2441499.500000000, A.D. 1972-Jul-01,  8.894873392815273E+01,  2.058842543689579E+01, -3.435636062322398E+01,  3.047050512277699E-04,  2.184310785435511E-03,  7.807405197926416E-04,  5.634052928794017E-01,  9.755060248232679E+01,  4.638745867531486E-04

2441683.500000000, A.D. 1973-Jan-01,  8.896168282057633E+01,  2.078748132597267E+01, -3.421361430512195E+01, -1.035652957413156E-03,  1.262542328617013E-03,  9.185149118130240E-04,  5.634275462331275E-01,  9.755445553108343E+01, -9.975358811312510E-04

2441864.500000000, A.D. 1973-Jul-01,  8.897336743712746E+01,  2.097717921718123E+01, -3.407302623096093E+01, -8.356714571198840E-04,  3.622152765116617E-04,  8.669214953371179E-04,  5.634394306279358E-01,  9.755651325025707E+01, -9.870472455719189E-04

2442048.500000000, A.D. 1974-Jan-01,  8.898680463917545E+01,  2.116443047197922E+01, -3.393025116297883E+01,  7.559536913324307E-04,  1.310965515892348E-04,  6.645732978649944E-04,  5.634563971124307E-01,  9.755945090598269E+01,  4.868349293098386E-04

2442229.500000000, A.D. 1974-Jul-01,  8.900296390784399E+01,  2.135314480776243E+01, -3.378981065186823E+01,  1.204827703740558E-03,  9.357661452429395E-04,  6.355590674501366E-04,  5.634975165268536E-01,  9.756657051188876E+01,  1.083766350859518E-03

2442413.500000000, A.D. 1975-Jan-01,  8.901989555582874E+01,  2.155090071557560E+01, -3.364670672835245E+01,  1.826295187419214E-04,  2.196849754923538E-03,  8.022509331928338E-04,  5.635522200998835E-01,  9.757604214194698E+01,  3.751807202250401E-04

2442594.500000000, A.D. 1975-Jul-01,  8.902913647980884E+01,  2.174468166321627E+01, -3.350483509833587E+01, -7.000810149181861E-04,  1.912694107476086E-03,  9.033988618060754E-04,  5.635672629543220E-01,  9.757864673145309E+01, -5.227056875579051E-04

2442778.500000000, A.D. 1976-Jan-01,  8.903183879011692E+01,  2.193814597223252E+01, -3.335968203480344E+01, -8.137774680853845E-04,  2.865666007389125E-04,  8.677244702014100E-04,  5.635443759726219E-01,  9.757468397341360E+01, -9.747648978036509E-04

2442960.500000000, A.D. 1976-Jul-01,  8.903822832976948E+01,  2.212412468615245E+01, -3.321651276969295E+01,  2.920667949207556E-04, -7.644613907520477E-05,  7.212041760132561E-04,  5.635384795165232E-01,  9.757366303368835E+01,  3.668185940704416E-06

2443144.500000000, A.D. 1977-Jan-01,  8.905047430757932E+01,  2.231272137171982E+01, -3.307223542051105E+01,  1.148590006454838E-03,  1.299359846699447E-03,  6.598831142562898E-04,  5.635680018369771E-01,  9.757877466501900E+01,  1.121667388751165E-03

2443325.500000000, A.D. 1977-Jul-01,  8.905898458867190E+01,  2.250331322842830E+01, -3.292947902702091E+01,  5.983524594593887E-04,  2.038881243857230E-03,  7.522227623902351E-04,  5.635867987126955E-01,  9.758202924316068E+01,  7.624348728033029E-04

2443509.500000000, A.D. 1978-Jan-01,  8.906188848598543E+01,  2.270053719246413E+01, -3.278329019700572E+01, -9.674408384571021E-04,  1.607713775841393E-03,  9.332402197565384E-04,  5.635816510930990E-01,  9.758113796045650E+01, -8.225034912838468E-04

2443690.500000000, A.D. 1978-Jul-01,  8.906182549390674E+01,  2.288808719494831E+01, -3.263907222847610E+01, -1.073244892570307E-03,  6.846173295642591E-04,  9.188314863072917E-04,  5.635551302122207E-01,  9.757654601227865E+01, -1.126350336623266E-03

2443874.500000000, A.D. 1979-Jan-01,  8.906166056695487E+01,  2.307193088973597E+01, -3.249240004791348E+01,  3.531651435571582E-04, -6.866984777098663E-05,  7.207807293360316E-04,  5.635216014670594E-01,  9.757074069001365E+01,  6.609801573263562E-05

2444055.500000000, A.D. 1979-Jul-01,  8.906618727640213E+01,  2.325515421521130E+01, -3.234835719447905E+01,  1.042885689247871E-03,  5.379186008949394E-04,  6.561620903067127E-04,  5.635202603831250E-01,  9.757050848852845E+01,  8.626527395893555E-04

2444239.500000000, A.D. 1980-Jan-01,  8.907377934324511E+01,  2.344603079582738E+01, -3.220187985735225E+01,  4.964211656433577E-04,  2.065863912085519E-03,  7.728540862379028E-04,  5.635442765441109E-01,  9.757466675790062E+01,  6.945149401168175E-04

2444421.500000000, A.D. 1980-Jul-01,  8.907413623201907E+01,  2.363694104169871E+01, -3.205577574722277E+01, -6.716305950736315E-04,  1.948912513923176E-03,  9.147520711240050E-04,  5.635343292463828E-01,  9.757294443668935E+01, -4.415329724969220E-04

2444605.500000000, A.D. 1981-Jan-01,  8.906788277995214E+01,  2.382582938544431E+01, -3.190710850412603E+01, -9.243821574328227E-04,  3.386902196872081E-04,  8.970079242966133E-04,  5.634852563919763E-01,  9.756444773533887E+01, -1.054524653304085E-03

2444786.500000000, A.D. 1981-Jul-01,  8.906561550350038E+01,  2.400716809122338E+01, -3.176122094589469E+01, -1.339446771119826E-04, -1.250565492906366E-04,  7.864391373448744E-04,  5.634551148296011E-01,  9.755922888559319E+01, -4.090887798901829E-04

2444970.500000000, A.D. 1982-Jan-01,  8.906865099743523E+01,  2.418950081406186E+01, -3.161337598103455E+01,  1.128169375906655E-03,  8.903658306258832E-04,  6.639416534667599E-04,  5.634538994587411E-01,  9.755901845065208E+01,  1.035604845942073E-03

2445151.500000000, A.D. 1982-Jul-01,  8.907056630327467E+01,  2.437490326059651E+01, -3.146736912875894E+01,  8.549554329751208E-04,  1.773235009031305E-03,  7.266290625073812E-04,  5.634578933711460E-01,  9.755970997514835E+01,  9.892269203913842E-04

2445335.500000000, A.D. 1983-Jan-01,  8.906870655236919E+01,  2.456877884414757E+01, -3.131805805198574E+01, -7.601548389705435E-04,  1.887969965881459E-03,  9.307434916693600E-04,  5.634514740162255E-01,  9.755859849829865E+01, -5.173298018932229E-04

2445516.500000000, A.D. 1983-Jul-01,  8.906232504699852E+01,  2.475465415956055E+01, -3.117053772826483E+01, -1.161284211789637E-03,  1.052488174496763E-03,  9.553422105290906E-04,  5.634163352495472E-01,  9.755251440944949E+01, -1.098395282182324E-03

2445700.500000000, A.D. 1984-Jan-01,  8.905365649131147E+01,  2.493755190182960E+01, -3.102026661586774E+01, -6.339196121097150E-05, -1.320675542803439E-04,  7.840646024619980E-04,  5.633630223857737E-01,  9.754328357323462E+01, -3.409831945514724E-04

2445882.500000000, A.D. 1984-Jul-01,  8.905119430678039E+01,  2.511883003077289E+01, -3.087215614959907E+01,  9.569992384954573E-04,  4.398376300566185E-04,  6.772529822017254E-04,  5.633472926284833E-01,  9.754056005018651E+01,  7.726208661416496E-04

2446066.500000000, A.D. 1985-Jan-01,  8.905173248524849E+01,  2.530808827992212E+01, -3.072239914264031E+01,  5.458804022848139E-04,  2.013837309573429E-03,  7.782890647459787E-04,  5.633595890903056E-01,  9.754268911655193E+01,  7.757327725443468E-04

2446247.500000000, A.D. 1985-Jul-01,  8.904542580033359E+01,  2.549638900232036E+01, -3.057398219143782E+01, -3.720669303039544E-04,  2.120448435126543E-03,  8.958826727396329E-04,  5.633402239284800E-01,  9.753933614272098E+01, -6.620693979607344E-05

2446431.500000000, A.D. 1986-Jan-01,  8.903164012527105E+01,  2.568716227102621E+01, -3.042203124620736E+01, -1.141324438467927E-03,  6.830113564671089E-04,  9.467747326850146E-04,  5.632822267093698E-01,  9.752929423552199E+01, -1.157315599491770E-03

2446612.500000000, A.D. 1986-Jul-01,  8.901969355733270E+01,  2.586931209198888E+01, -3.027275292712703E+01, -5.517306112461174E-04, -1.865067353683100E-05,  8.530613639499395E-04,  5.632290309174957E-01,  9.752008366967812E+01, -7.733984949375583E-04

2446796.500000000, A.D. 1987-Jan-01,  8.901125441570964E+01,  2.605064071706253E+01, -3.012140330197803E+01,  9.671687462360522E-04,  5.197897843375534E-04,  6.835042656249910E-04,  5.631926518367816E-01,  9.751378482711087E+01,  8.105690159698250E-04

2446977.500000000, A.D. 1987-Jul-01,  8.900325065218018E+01,  2.623473424531674E+01, -2.997220673514441E+01,  9.954151593435118E-04,  1.442748302537690E-03,  7.098549684076413E-04,  5.631699924233553E-01,  9.750986147129656E+01,  1.078551253976127E-03

2447161.500000000, A.D. 1988-Jan-01,  8.899262989858330E+01,  2.642770392112540E+01, -2.981987142727928E+01, -4.928521052426506E-04,  2.084954424193391E-03,  9.144916284097829E-04,  5.631452147035068E-01,  9.750557134209490E+01, -1.643974733426958E-04

2447343.500000000, A.D. 1988-Jul-01,  8.897454409288864E+01,  2.661504811016429E+01, -2.966818409196614E+01, -1.216654831395157E-03,  1.148526349144820E-03,  9.755023420879429E-04,  5.630769444929440E-01,  9.749375072156440E+01, -1.093655820825230E-03

2447527.500000000, A.D. 1989-Jan-01,  8.895367305255755E+01,  2.679693091198661E+01, -2.951455362616931E+01, -2.298228379564827E-04, -1.340542679604784E-04,  8.147263174146451E-04,  5.629853789020000E-01,  9.747789663095480E+01, -4.932616910334821E-04

2447708.500000000, A.D. 1989-Jul-01,  8.893816744315669E+01,  2.697567050813038E+01, -2.936385375438256E+01,  6.447368153297043E-04,  1.301945987577776E-04,  7.162506400144640E-04,  5.629255338041895E-01,  9.746753477347706E+01,  4.085659751656878E-04

2447892.500000000, A.D. 1990-Jan-01,  8.892681118339578E+01,  2.715987987874902E+01, -2.921091000602832E+01,  7.731979816856638E-04,  1.748801785487480E-03,  7.522173320698802E-04,  5.628957199569209E-01,  9.746237266584313E+01,  9.673715299494233E-04

2448073.500000000, A.D. 1990-Jul-01,  8.890996674708303E+01,  2.734433904442914E+01, -2.905944171743175E+01, -5.626835661614089E-05,  2.149402393542288E-03,  8.682726772912961E-04,  5.628433365151067E-01,  9.745330275405198E+01,  2.928546289263886E-04

2448257.500000000, A.D. 1991-Jan-01,  8.888592513554362E+01,  2.753268589108827E+01, -2.890435883292725E+01, -1.250914854789496E-03,  1.041354107542452E-03,  9.821920768760513E-04,  5.627565732057713E-01,  9.743828015272753E+01, -1.138229047643720E-03

2448438.500000000, A.D. 1991-Jul-01,  8.886240140154794E+01,  2.771130656283718E+01, -2.875180180045035E+01, -9.225529837493373E-04,  1.774221027066890E-04,  9.159202470228452E-04,  5.626644118537721E-01,  9.742232290928887E+01, -1.061338198440379E-03

2448622.500000000, A.D. 1992-Jan-01,  8.884127265240075E+01,  2.788723529035545E+01, -2.859700553376513E+01,  6.891377279606506E-04,  1.771016059291609E-04,  7.183796335212626E-04,  5.625799073113187E-01,  9.740769140132645E+01,  4.683330436048249E-04

2448804.500000000, A.D. 1992-Jul-01,  8.882429749494023E+01,  2.806616665455856E+01, -2.844399196966051E+01,  9.764867508688277E-04,  1.317507748707809E-03,  7.198757612382634E-04,  5.625285540855743E-01,  9.739879986591832E+01,  1.059941205366496E-03

2448988.500000000, A.D. 1993-Jan-01,  8.880497084837030E+01,  2.825369163151978E+01, -2.828859370666024E+01, -4.450184278911639E-04,  2.090580761093618E-03,  9.206243630735225E-04,  5.624785122700010E-01,  9.739013539414249E+01, -6.670483512815657E-05

2449169.500000000, A.D. 1993-Jul-01,  8.877984611461228E+01,  2.843505002760218E+01, -2.813485062003570E+01, -1.152075880756561E-03,  1.492044524115322E-03,  9.903200143905786E-04,  5.623938359762305E-01,  9.737547414836141E+01, -9.008147601577709E-04

2449353.500000000, A.D. 1994-Jan-01,  8.874986517392088E+01,  2.861420552782895E+01, -2.797795617286080E+01, -6.391727798361925E-04, -4.850736183521129E-05,  8.800314769850166E-04,  5.622779996636392E-01,  9.735541771256746E+01, -8.498343666149388E-04

2449534.500000000, A.D. 1994-Jul-01,  8.872558472412200E+01,  2.878866189193494E+01, -2.782410898568735E+01,  2.744670573069875E-04, -8.899513797123461E-05,  7.672087972375236E-04,  5.621925701218020E-01,  9.734062604592651E+01,  4.554090505514832E-06

2449718.500000000, A.D. 1995-Jan-01,  8.870628140584041E+01,  2.896709126918781E+01, -2.766813828130390E+01,  9.281844042144290E-04,  1.399223876930378E-03,  7.342193033172706E-04,  5.621399135416910E-01,  9.733150884170531E+01,  1.053643909493152E-03

2449899.500000000, A.D. 1995-Jul-01,  8.868327110469700E+01,  2.914781955085980E+01, -2.751385941859798E+01,  2.785937437697014E-04,  2.055288705717590E-03,  8.358997500325945E-04,  5.620778361252367E-01,  9.732076047023597E+01,  6.331121984438600E-04

2450083.500000000, A.D. 1996-Jan-01,  8.865372321131645E+01,  2.933491434464731E+01, -2.735597486665996E+01, -1.210831798016554E-03,  1.407015447153014E-03,  1.000294228209660E-03,  5.619899622216634E-01,  9.730554557548010E+01, -9.602134458686356E-04

2450265.500000000, A.D. 1996-Jul-01,  8.862141053940549E+01,  2.951326517966094E+01, -2.719946297248359E+01, -1.032972231377276E-03,  2.441272194273201E-04,  9.429005009106835E-04,  5.618780327111477E-01,  9.728616558149645E+01, -1.130529211753975E-03

2450449.500000000, A.D. 1997-Jan-01,  8.859179263041798E+01,  2.968783556593979E+01, -2.704162396572268E+01,  5.696988532008611E-04,  1.016044732515499E-04,  7.416229907395693E-04,  5.617748658645917E-01,  9.726830279574537E+01,  3.437128906166323E-04

2450630.500000000, A.D. 1997-Jul-01,  8.856542762456245E+01,  2.986432140055441E+01, -2.688639919422855E+01,  9.744210312013572E-04,  9.302057687691398E-04,  7.184434300964436E-04,  5.616997010695436E-01,  9.725528841491672E+01,  9.743801498747941E-04

2450814.500000000, A.D. 1998-Jan-01,  8.853885550658438E+01,  3.004978837682037E+01, -2.672829544093216E+01, -1.151070811073944E-04,  2.133477045260086E-03,  8.912381754181833E-04,  5.616382153373292E-01,  9.724464249039775E+01,  3.095060711141463E-04

2450995.500000000, A.D. 1998-Jul-01,  8.850534830177652E+01,  3.023121369090812E+01, -2.657175432899897E+01, -9.813441081639757E-04,  1.801968544100404E-03,  9.884647867754986E-04,  5.615390401979035E-01,  9.722747084731147E+01, -6.031602893910053E-04

2451179.500000000, A.D. 1999-Jan-01,  8.846473240200751E+01,  3.041190593097127E+01, -2.641179065320666E+01, -1.006710093142510E-03,  1.732132220342764E-04,  9.413778301636742E-04,  5.613992644371038E-01,  9.720326942455104E+01, -1.117802617142784E-03

2451360.500000000, A.D. 1999-Jul-01,  8.842846302664273E+01,  3.058576598489504E+01, -2.625487407457288E+01, -1.621734354964611E-04, -1.720229676054750E-04,  8.271828122689205E-04,  5.612781888235683E-01,  9.718230583191963E+01, -4.251780413622448E-04

2451544.500000000, A.D. 2000-Jan-01,  8.839640336031836E+01,  3.076107984724773E+01, -2.609585180258979E+01,  9.389829366512834E-04,  1.012925660436078E-03,  7.292310934866548E-04,  5.611819363462369E-01,  9.716564023208811E+01,  9.790651794604123E-04

2451726.500000000, A.D. 2000-Jul-01,  8.836270742495346E+01,  3.094090881006370E+01, -2.593796175259985E+01,  3.049889235113847E-04,  2.001794664625117E-03,  8.392202856678665E-04,  5.610905138506679E-01,  9.714981091767464E+01,  6.908848188695302E-04

2451910.500000000, A.D. 2001-Jan-01,  8.832135968405957E+01,  3.112570133824513E+01, -2.577718439868347E+01, -1.236591079939995E-03,  1.484882281002718E-03,  1.014082465002262E-03,  5.609671225588965E-01,  9.712844637778569E+01, -9.177496106718243E-04

2452091.500000000, A.D. 2001-Jul-01,  8.827789180306475E+01,  3.130082548628195E+01, -2.561872325327108E+01, -1.293128835221595E-03,  5.572044768022363E-04,  9.929943176924889E-04,  5.608217692719295E-01,  9.710327923630580E+01, -1.257969606096642E-03

2452275.500000000, A.D. 2002-Jan-01,  8.823374893358434E+01,  3.147194983660598E+01, -2.545767761347192E+01,  1.713788093247555E-04, -1.166834141866903E-04,  7.922795638302012E-04,  5.606648615992484E-01,  9.707611151495566E+01, -8.983113665341099E-05

2452456.500000000, A.D. 2002-Jul-01,  8.819468213008761E+01,  3.164278436021047E+01, -2.529953087868345E+01,  8.261639238558575E-04,  5.260197693775101E-04,  7.326728191678046E-04,  5.605417711308689E-01,  9.705479906102238E+01,  7.312540632462973E-04

2452640.500000000, A.D. 2003-Jan-01,  8.815754056285610E+01,  3.182105894356258E+01, -2.513874186069676E+01,  1.962595464999778E-04,  2.020154972756143E-03,  8.581778170737496E-04,  5.604422078668049E-01,  9.703756021623818E+01,  6.184380424126562E-04

