julian, epoch, x, y, z, vx, vy, vz, LT, RG, RR
2452640.500000000, A.D. 2003-Jan-01, -6.499877495900069E+00, -2.947000776357910E+01,  5.034187444011308E+00,  3.546269275488022E-03, -1.528501166418335E-04, -7.843271697121847E-04,  1.767037562309766E-01,  3.059530696477095E+01, -7.352196776358782E-04

2452821.500000000, A.D. 2003-Jul-01, -5.933714495516504E+00, -2.968172950043948E+01,  4.893207795326153E+00,  2.658937149048558E-03, -1.125482371218028E-04, -6.914785687988503E-04,  1.770888745509528E-01,  3.066198813481935E+01, -5.159579290019445E-04

2453005.500000000, A.D. 2004-Jan-01, -5.361904270242211E+00, -2.988854124359439E+01,  4.748865258836596E+00,  2.110635249229017E-03, -1.592954955219120E-03, -6.688734210741839E-04,  1.775092791645860E-01,  3.073477893722143E+01,  1.077531289170403E-03

2453187.500000000, A.D. 2004-Jul-01, -4.790744172014311E+00, -3.008922095761054E+01,  4.603860195032737E+00,  3.091754525293222E-03, -2.209459849373230E-03, -8.420889903167189E-04,  1.779673260789880E-01,  3.081408730196313E+01,  1.550987383785772E-03

2453371.500000000, A.D. 2005-Jan-01, -4.204367444659880E+00, -3.028283119553279E+01,  4.454814260205388E+00,  4.319313872193620E-03, -1.056904672508974E-03, -9.611769814011676E-04,  1.784412672457236E-01,  3.089614767118676E+01,  3.095602189082238E-04

2453552.500000000, A.D. 2005-Jul-01, -3.626595230830961E+00, -3.045711962551977E+01,  4.306963009949505E+00,  3.993282366479962E-03, -1.517221679415410E-04, -8.996470987136918E-04,  1.788862042933235E-01,  3.097318613285661E+01, -4.434721466512663E-04

2453736.500000000, A.D. 2006-Jan-01, -3.041135153893543E+00, -3.061873771942647E+01,  4.155831413911695E+00,  2.397001208102447E-03, -6.230786666952765E-05, -7.156605476524138E-04,  1.793227792534226E-01,  3.104877674395775E+01, -2.691243221919089E-04

2453917.500000000, A.D. 2006-Jul-01, -2.467513561081419E+00, -3.077265259964946E+01,  4.006054830310940E+00,  2.038218438889334E-03, -8.658689198766568E-04, -6.868812315957171E-04,  1.797934020259417E-01,  3.113026255103370E+01,  6.059720159180636E-04

2454101.500000000, A.D. 2007-Jan-01, -1.884350758432088E+00, -3.092490894163826E+01,  3.852414496002206E+00,  3.214193497464041E-03, -1.934516433184889E-03, -8.875116496750218E-04,  1.803166278998284E-01,  3.122085630277346E+01,  1.612672418552470E-03

2454282.500000000, A.D. 2007-Jul-01, -1.303942838248904E+00, -3.106320671190471E+01,  3.699342516376835E+00,  4.051403590329905E-03, -1.473878103098884E-03, -9.639909058307775E-04,  1.808307515472267E-01,  3.130987405285137E+01,  1.179642207520795E-03

2454466.500000000, A.D. 2008-Jan-01, -7.084353025668373E-01, -3.118951405580795E+01,  3.542022337987244E+00,  3.949850104261412E-03,  1.950139186355922E-04, -9.170878887890716E-04,  1.813396496916121E-01,  3.139798703512959E+01, -3.862970063809211E-04

2454648.500000000, A.D. 2008-Jul-01, -1.247247506380648E-01, -3.129992108554885E+01,  3.386134926461384E+00,  2.821355944287004E-03,  4.850409660748162E-04, -7.805544474333658E-04,  1.818294729432023E-01,  3.148279730210149E+01, -5.773533838194907E-04

2454832.500000000, A.D. 2009-Jan-01,  4.585581232930170E-01, -3.140319478325772E+01,  3.228197479717495E+00,  2.128768183631041E-03, -9.362461498613733E-04, -7.346829051498151E-04,  1.823447555962590E-01,  3.157201572778839E+01,  8.870381571784794E-04

2455013.500000000, A.D. 2009-Jul-01,  1.035188769042335E+00, -3.150000873950763E+01,  3.071284640037371E+00,  2.766232614500201E-03, -1.556053036099071E-03, -8.615099786261467E-04,  1.828893326185983E-01,  3.166630631628416E+01,  1.554753949355819E-03

2455197.500000000, A.D. 2010-Jan-01,  1.625977692675494E+00, -3.159176878130062E+01,  2.910072485043108E+00,  4.258740490815874E-03, -8.687572667225882E-04, -1.018813351010866E-03,  1.834717899728242E-01,  3.176715568093001E+01,  9.886114875880037E-04

2455378.500000000, A.D. 2010-Jul-01,  2.207640024512071E+00, -3.166617376047929E+01,  2.750610684654115E+00,  4.228918907295533E-03,  9.085820619739064E-05, -1.005213666430969E-03,  1.840194789967876E-01,  3.186198509580388E+01,  1.159327465880507E-04

2455562.500000000, A.D. 2011-Jan-01,  2.796402025962831E+00, -3.172590283036195E+01,  2.588075440470049E+00,  2.718451861681309E-03,  7.177591510513098E-04, -8.033715427402312E-04,  1.845502614638964E-01,  3.195388723110135E+01, -5.398047136787405E-04

2455743.500000000, A.D. 2011-Jul-01,  3.369387542007365E+00, -3.177880245048978E+01,  2.427889639407657E+00,  2.082091279240481E-03,  6.180696725911632E-05, -7.465053720818665E-04,  1.850997045632265E-01,  3.204902035471027E+01,  1.010573278221273E-04

2455927.500000000, A.D. 2012-Jan-01,  3.947523626287985E+00, -3.182860791731008E+01,  2.264553695230366E+00,  2.816191014979619E-03, -1.329686054170391E-03, -8.961070162606693E-04,  1.856962908161946E-01,  3.215231606233892E+01,  1.598944041368750E-03

2456109.500000000, A.D. 2012-Jul-01,  4.524711892198489E+00, -3.187038000591369E+01,  2.101430689963334E+00,  3.944985578942820E-03, -1.006942589206077E-03, -1.006754390325481E-03,  1.863094979487163E-01,  3.225848958605262E+01,  1.482584651865515E-03

2456293.500000000, A.D. 2013-Jan-01,  5.112224005034854E+00, -3.189887423481290E+01,  1.935344096268703E+00,  3.974191867836263E-03,  6.570235017016932E-04, -9.712717718538344E-04,  1.869179894701473E-01,  3.236384662701619E+01, -7.789852984153877E-05

2456474.500000000, A.D. 2013-Jul-01,  5.683618963833569E+00, -3.191442451701232E+01,  1.772170293433337E+00,  3.136259192801462E-03,  1.080994915834757E-03, -8.584921420821469E-04,  1.875020584713170E-01,  3.246497503968012E+01, -5.604631659221479E-04

2456658.500000000, A.D. 2014-Jan-01,  6.256714046684134E+00, -3.192023006142450E+01,  1.606531310026117E+00,  1.986866647116438E-03, -4.769461011479629E-05, -7.522005460888704E-04,  1.880929912838448E-01,  3.256729188444039E+01,  3.913511047823606E-04

2456839.500000000, A.D. 2014-Jul-01,  6.820026155090344E+00, -3.192325133320248E+01,  1.442824222074219E+00,  2.372110100067331E-03, -8.351783165108265E-04, -8.452976858127073E-04,  1.887179646097966E-01,  3.267550266139352E+01,  1.273732333564058E-03

2457023.500000000, A.D. 2015-Jan-01,  7.394670046226040E+00, -3.192249801491314E+01,  1.275350006625347E+00,  3.968940709538071E-03, -6.938447346155923E-04, -1.029241918136058E-03,  1.893941679883057E-01,  3.279258364697855E+01,  1.530395439305454E-03

2457204.500000000, A.D. 2015-Jul-01,  7.961346754871947E+00, -3.190779663709731E+01,  1.110017209925724E+00,  4.250715817951193E-03,  2.219345469213728E-04, -1.061045989245146E-03,  1.900419950684896E-01,  3.290475142881343E+01,  7.774622136251413E-04

2457388.500000000, A.D. 2016-Jan-01,  8.536038336971639E+00, -3.187783843294122E+01,  9.417661535084000E-01,  2.999972368183736E-03,  1.314990356906272E-03, -8.657758774500931E-04,  1.906749968519930E-01,  3.301435229010026E+01, -5.187601216911958E-04

2457570.500000000, A.D. 2016-Jul-01,  9.095575614545014E+00, -3.184072689377462E+01,  7.758567745156039E-01,  2.023208620680185E-03,  6.453622865309550E-04, -7.701340341067569E-04,  1.913051274361703E-01,  3.312345601863444E+01, -8.284374147676878E-05

2457754.500000000, A.D. 2017-Jan-01,  9.655841331171242E+00, -3.180076944483622E+01,  6.081396274691966E-01,  2.620266991773961E-03, -8.128419434153356E-04, -9.049652589817827E-04,  1.919779203102487E-01,  3.323994649368260E+01,  1.522250835441789E-03

2457935.500000000, A.D. 2017-Jul-01,  1.021067466766003E+01, -3.175426209323743E+01,  4.421977973941743E-01,  3.517777166520888E-03, -7.502765864158919E-04, -9.963016655958831E-04,  1.926623733090994E-01,  3.335845585675138E+01,  1.777744012514554E-03

2458119.500000000, A.D. 2018-Jan-01,  1.077834552536416E+01, -3.169679456609579E+01,  2.726742621499253E-01,  4.080433117175223E-03,  8.112094510292591E-04, -1.033960344247708E-03,  1.933663780280682E-01,  3.348035049521818E+01,  5.372000015146879E-04

2458300.500000000, A.D. 2018-Jul-01,  1.133066460928104E+01, -3.162673810575508E+01,  1.064489357145839E-01,  3.393468529544765E-03,  1.494454682990580E-03, -9.158203065979014E-04,  1.940304148051498E-01,  3.359532489906816E+01, -2.652738505479026E-04

2458484.500000000, A.D. 2019-Jan-01,  1.188394180082916E+01, -3.154385893223013E+01, -6.183046119078846E-02,  1.921505831097632E-03,  7.996434328058934E-04, -7.643407551283755E-04,  1.946826855308452E-01,  3.370826207427283E+01, -6.946417549618570E-05

2458665.500000000, A.D. 2019-Jul-01,  1.242443462819241E+01, -3.146007030846762E+01, -2.274064756592251E-01,  2.003660760281311E-03, -5.901103666997005E-05, -8.068179286023951E-04,  1.953589299080325E-01,  3.382535015855896E+01,  7.962761358326730E-04

2458849.500000000, A.D. 2020-Jan-01,  1.297265930022530E+01, -3.137242081923421E+01, -3.961300862536977E-01,  3.525244921300987E-03, -4.702085508945909E-04, -1.003146314569095E-03,  1.960850647756156E-01,  3.395107651347858E+01,  1.793190806697994E-03

2459031.500000000, A.D. 2020-Jul-01,  1.351750743111709E+01, -3.127357755690290E+01, -5.635136363421147E-01,  4.109104385445703E-03,  5.843845868696845E-04, -1.069757864961038E-03,  1.967983788671832E-01,  3.407458301984442E+01,  1.111440615059155E-03

2459215.500000000, A.D. 2021-Jan-01,  1.406523807465571E+01, -3.115829783001919E+01, -7.324172843878254E-01,  2.948646089083741E-03,  1.782914928829617E-03, -8.832404979251313E-04,  1.974861520920067E-01,  3.419366726221967E+01, -3.928295964055582E-04

2459396.500000000, A.D. 2021-Jul-01,  1.459436395719649E+01, -3.103815868242780E+01, -8.977131709935509E-01,  2.072846169833290E-03,  1.429803320337825E-03, -7.939028638744991E-04,  1.981574062899733E-01,  3.430989132375764E+01, -3.909628779500621E-04

2459580.500000000, A.D. 2022-Jan-01,  1.512334644093804E+01, -3.091189051301872E+01, -1.064986691075365E+00,  2.133305481305131E-03, -1.426985401764890E-04, -8.564142287943125E-04,  1.988485698127002E-01,  3.442956257801800E+01,  1.091674318515551E-03

2459761.500000000, A.D. 2022-Jul-01,  1.564492450687565E+01, -3.078338248045967E+01, -1.230045170974756E+00,  2.963712281061711E-03, -4.057309088003385E-04, -9.559418527309142E-04,  1.995601060752928E-01,  3.455276126283901E+01,  1.737420516122531E-03

2459945.500000000, A.D. 2023-Jan-01,  1.617718289178248E+01, -3.064584969506898E+01, -1.398295679469961E+00,  3.990987673638783E-03,  8.819124524056542E-04, -1.057426506386617E-03,  2.003051493023887E-01,  3.468176149872096E+01,  1.124930634545393E-03

2460126.500000000, A.D. 2023-Jul-01,  1.669490472514811E+01, -3.049752314309365E+01, -1.563079898924913E+00,  3.524743875086470E-03,  1.739915716290483E-03, -9.536892394937210E-04,  2.010064573767727E-01,  3.480318922765166E+01,  2.089703843810912E-04

2460310.500000000, A.D. 2024-Jan-01,  1.721280940731560E+01, -3.033497322788841E+01, -1.729571582923170E+00,  1.896037491671647E-03,  1.560133503336417E-03, -7.727703288309192E-04,  2.016874202157010E-01,  3.492109428826270E+01, -3.824025207019181E-04

2460492.500000000, A.D. 2024-Jul-01,  1.771690102658873E+01, -3.017330317910611E+01, -1.893515557037392E+00,  1.745825832182770E-03,  4.480317977912240E-04, -7.873303310070541E-04,  2.023824535836101E-01,  3.504143558544568E+01,  5.394426947493539E-04

2460676.500000000, A.D. 2025-Jan-01,  1.822458329134470E+01, -3.000989899482694E+01, -2.059352897381873E+00,  3.216260984639439E-03, -1.076323477298150E-04, -9.774649887228969E-04,  2.031283878661498E-01,  3.517059010279513E+01,  1.815664657749159E-03

2460857.500000000, A.D. 2025-Jul-01,  1.872487060039216E+01, -2.983923309276180E+01, -2.222519564293567E+00,  3.827403023949731E-03,  6.069844785307420E-04, -1.052246247322320E-03,  2.038635424705338E-01,  3.529787817672996E+01,  1.583503478926323E-03

2461041.500000000, A.D. 2026-Jan-01,  1.923227342947171E+01, -2.965389639141696E+01, -2.388098903405313E+00,  3.095815394522046E-03,  2.109033335060509E-03, -9.022932051105458E-04,  2.045982507633859E-01,  3.542508897421855E+01, -2.390177301332315E-05

2461222.500000000, A.D. 2026-Jul-01,  1.972120996499089E+01, -2.946448906634422E+01, -2.549694441029442E+00,  2.152650974105119E-03,  2.049233430951215E-03, -8.063529310402537E-04,  2.053018603579984E-01,  3.554691519902382E+01, -4.464742018917754E-04

2461406.500000000, A.D. 2027-Jan-01,  2.020806470820920E+01, -2.926761477473832E+01, -2.712703671423079E+00,  1.671016789435147E-03,  5.359741162098295E-04, -7.882835302360395E-04,  2.060102303995507E-01,  3.566956566966584E+01,  5.668617123291253E-04

2461587.500000000, A.D. 2027-Jul-01,  2.068671459646071E+01, -2.907267603632753E+01, -2.873135625461694E+00,  2.354341027187563E-03, -1.683150389875213E-05, -8.914812963384212E-04,  2.067454514032334E-01,  3.579686524028285E+01,  1.445776440947197E-03

2461771.500000000, A.D. 2028-Jan-01,  2.117470610822286E+01, -2.887098946669619E+01, -3.036350600050183E+00,  3.734303563720200E-03,  8.571918964983631E-04, -1.040348980431000E-03,  2.075269704643140E-01,  3.593218107104158E+01,  1.599782278823130E-03

2461953.500000000, A.D. 2028-Jul-01,  2.165440670221923E+01, -2.865854694181535E+01, -3.197105704454859E+00,  3.372632740437235E-03,  2.024214958201790E-03, -9.354852784641561E-04,  2.082750831197715E-01,  3.606171276196972E+01,  4.994811826548622E-04

2462137.500000000, A.D. 2029-Jan-01,  2.213027082070222E+01, -2.843244730124539E+01, -3.358202820838732E+00,  1.729575871699282E-03,  1.982269238312285E-03, -7.447529743124391E-04,  2.089932156840799E-01,  3.618605356102830E+01, -4.306562925987590E-04

2462318.500000000, A.D. 2029-Jul-01,  2.259079029633921E+01, -2.820935787744090E+01, -3.515713571627825E+00,  1.415565704832180E-03,  1.159641433265665E-03, -7.238733366472792E-04,  2.097135099693957E-01,  3.631076865047667E+01,  4.987333425177559E-05

2462502.500000000, A.D. 2030-Jan-01,  2.305382758398319E+01, -2.798282393652436E+01, -3.675256880679231E+00,  2.604995450163568E-03,  1.257060536366396E-04, -9.018835084792660E-04,  2.104718788994690E-01,  3.644207616030575E+01,  1.642391583434679E-03

2462683.500000000, A.D. 2030-Jul-01,  2.351079358961367E+01, -2.775250676890118E+01, -3.832107300351441E+00,  3.409218130295352E-03,  6.059753404701950E-04, -9.968755891329242E-04,  2.112327508170442E-01,  3.657381704898645E+01,  1.836183058439504E-03

2462867.500000000, A.D. 2031-Jan-01,  2.397541126897063E+01, -2.750837556457741E+01, -3.991260218338312E+00,  3.187640989267774E-03,  2.251370744528709E-03, -9.062202753498709E-04,  2.120064655258034E-01,  3.670778159802924E+01,  4.933671245050968E-04

2463048.500000000, A.D. 2031-Jul-01,  2.442239312289311E+01, -2.725963801674625E+01, -4.146263090860455E+00,  2.281459896999039E-03,  2.508556226178750E-03, -8.074872221348504E-04,  2.127345870603691E-01,  3.683385193367381E+01, -2.529078338849076E-04

2463232.500000000, A.D. 2032-Jan-01,  2.486567506368802E+01, -2.700088808231200E+01, -4.302231587237281E+00,  1.303452948589665E-03,  1.229058877622838E-03, -7.133821610354786E-04,  2.134488862593414E-01,  3.695752900609937E+01,  6.208996131126965E-05

2463414.500000000, A.D. 2032-Jul-01,  2.530082002710348E+01, -2.674623219250794E+01, -4.456104099276475E+00,  2.006682006267669E-03,  3.337218017826099E-04, -8.348152000579477E-04,  2.141891518481336E-01,  3.708570201955219E+01,  1.228638543908901E-03

2463598.500000000, A.D. 2033-Jan-01,  2.574211200255112E+01, -2.648607496788465E+01, -4.611644042032331E+00,  3.448512472567703E-03,  1.073836124666719E-03, -9.976327416744515E-04,  2.149731216616334E-01,  3.722144218493830E+01,  1.744451947255301E-03

2463779.500000000, A.D. 2033-Jul-01,  2.617201651227896E+01, -2.621883043518023E+01, -4.763712591306700E+00,  3.342179064959069E-03,  2.023849486499328E-03, -9.349901882064287E-04,  2.157211744670049E-01,  3.735096351314528E+01,  1.040471785443480E-03

2463963.500000000, A.D. 2034-Jan-01,  2.660193423277513E+01, -2.593593742757471E+01, -4.916964101573797E+00,  1.773724491480683E-03,  2.523530923357509E-03, -7.393110936754670E-04,  2.164480804731594E-01,  3.747682338656958E+01, -3.903871893545830E-04

2464144.500000000, A.D. 2034-Jul-01,  2.701471586162874E+01, -2.565665388723920E+01, -5.066310503009531E+00,  1.173728070296893E-03,  1.839304002959343E-03, -6.667318684311415E-04,  2.171568982420670E-01,  3.759955137880008E+01, -3.219342988904434E-04

2464328.500000000, A.D. 2035-Jan-01,  2.742624180378562E+01, -2.537361451995152E+01, -5.217043704835464E+00,  1.946265698348855E-03,  4.474410712006327E-04, -8.133085239728862E-04,  2.178860963651753E-01,  3.772580811997241E+01,  1.226444834905393E-03

2464509.500000000, A.D. 2035-Jul-01,  2.783181965644893E+01, -2.509114785967872E+01, -5.365093682852826E+00,  2.840557928672132E-03,  6.335916791577861E-04, -9.125496152707492E-04,  2.186291257220049E-01,  3.785445966502685E+01,  1.797840155915467E-03

2464693.500000000, A.D. 2036-Jan-01,  2.824452150418993E+01, -2.479729969975469E+01, -5.515284841938085E+00,  3.153185175565558E-03,  2.236191064421780E-03, -8.963235865731979E-04,  2.193995762457744E-01,  3.798785903795860E+01,  1.014855465783166E-03

2464875.500000000, A.D. 2036-Jul-01,  2.864328943468068E+01, -2.449682301291222E+01, -5.662132869966674E+00,  2.094405466939942E-03,  2.786614274380208E-03, -7.702212426047727E-04,  2.201216745416907E-01,  3.811288648215972E+01, -1.026277474035016E-04

2465059.500000000, A.D. 2037-Jan-01,  2.903404928316589E+01, -2.418900042722142E+01, -5.808695973717539E+00,  1.005202496360953E-03,  1.589678926240165E-03, -6.602323697244938E-04,  2.208201068835563E-01,  3.823381629343984E+01, -1.420877334774039E-04

2465240.500000000, A.D. 2037-Jul-01,  2.941490660007669E+01, -2.388830761746479E+01, -5.952257651689658E+00,  1.389889847314728E-03,  7.727184408646663E-04, -7.425919127912061E-04,  2.215359151700017E-01,  3.835775465626161E+01,  6.998491663981376E-04

2465424.500000000, A.D. 2038-Jan-01,  2.980099573865294E+01, -2.358353991786079E+01, -6.097762937926250E+00,  2.979065521115686E-03,  9.857440878521168E-04, -9.291967765726944E-04,  2.222985988082297E-01,  3.848980923464925E+01,  1.849783278671402E-03

2465605.500000000, A.D. 2038-Jul-01,  3.017873748889009E+01, -2.327459274982849E+01, -6.240073694780707E+00,  3.175161453022670E-03,  1.886278062688295E-03, -9.154095648735555E-04,  2.230428149284086E-01,  3.861866626140787E+01,  1.492341372154512E-03

2465789.500000000, A.D. 2039-Jan-01,  3.055801536850807E+01, -2.295046702383582E+01, -6.383473835278039E+00,  1.860264078138763E-03,  2.874531585676974E-03, -7.307864495008874E-04,  2.237791620731038E-01,  3.874616081729685E+01, -1.151316105426890E-04

2465970.500000000, A.D. 2039-Jul-01,  3.092044176921868E+01, -2.263005960327115E+01, -6.522831348846224E+00,  1.045567688152816E-03,  2.402442459122478E-03, -6.223998957909698E-04,  2.244842746049570E-01,  3.886824726761859E+01, -4.625418674142031E-04

2466154.500000000, A.D. 2040-Jan-01,  3.127958491884386E+01, -2.230505643621334E+01, -6.662996125832031E+00,  1.321906475980027E-03,  8.183861615431663E-04, -7.177279983979549E-04,  2.251951172988642E-01,  3.899132586474431E+01,  7.149476096242025E-04

2466336.500000000, A.D. 2040-Jul-01,  3.163599562917502E+01, -2.198346286034711E+01, -6.801365725970046E+00,  2.477915733838593E-03,  7.928956009536520E-04, -8.484232167947645E-04,  2.259377629475929E-01,  3.911991097280057E+01,  1.705811062906222E-03

2466520.500000000, A.D. 2041-Jan-01,  3.199792030714269E+01, -2.165181992377875E+01, -6.940882914056381E+00,  2.931951802027541E-03,  2.357030395387929E-03, -8.464885974354301E-04,  2.267098093255454E-01,  3.925358665931861E+01,  1.239574388323575E-03

2466701.500000000, A.D. 2041-Jul-01,  3.234533077141265E+01, -2.131710264568869E+01, -7.076369108032180E+00,  2.207063451881601E-03,  2.961152382023779E-03, -7.535720933964139E-04,  2.274347704545536E-01,  3.937910978770386E+01,  3.452988770739316E-04

2466885.500000000, A.D. 2042-Jan-01,  3.268790263611200E+01, -2.097045618976701E+01, -7.212192580261453E+00,  7.687642435994459E-04,  2.176277602496429E-03, -5.845995841652857E-04,  2.281347822875046E-01,  3.950031307938778E+01, -4.124523914262418E-04

2467066.500000000, A.D. 2042-Jul-01,  3.301947002093502E+01, -2.063203394549784E+01, -7.344801191439232E+00,  8.731830444400622E-04,  1.268133138834854E-03, -6.440814416937458E-04,  2.288382757579095E-01,  3.962211919790975E+01,  1.867271534419190E-04

2467250.500000000, A.D. 2043-Jan-01,  3.335366103757246E+01, -2.029026045249209E+01, -7.478880443126335E+00,  2.423134003166242E-03,  9.353847085389944E-04, -8.332020248655431E-04,  2.295792166501709E-01,  3.975040913653370E+01,  1.712500843093574E-03

2467431.500000000, A.D. 2043-Jul-01,  3.368185862552814E+01, -1.994637630797236E+01, -7.610071574629699E+00,  2.901273584219663E-03,  1.699858960201459E-03, -8.733307052484346E-04,  2.303149493350944E-01,  3.987779730201120E+01,  1.766907255399432E-03

2467615.500000000, A.D. 2044-Jan-01,  3.401250846597500E+01, -1.958743657427120E+01, -7.742308020447932E+00,  1.976173581637877E-03,  3.072346640495562E-03, -7.153706950870900E-04,  2.310540654973820E-01,  4.000577129843407E+01,  3.143008016813510E-04

2467797.500000000, A.D. 2044-Jul-01,  3.432729226225718E+01, -1.922826531899233E+01, -7.871057442915735E+00,  8.315742346041761E-04,  2.682674825162903E-03, -5.626200315103425E-04,  2.317446235110164E-01,  4.012533771204505E+01, -4.637737147731007E-04

2467981.500000000, A.D. 2045-Jan-01,  3.463522778614127E+01, -1.886698714414158E+01, -7.999561694246617E+00,  9.594712336468829E-04,  1.072516806180666E-03, -6.390863465930676E-04,  2.324282131041713E-01,  4.024369758105179E+01,  4.499774047494961E-04

2468162.500000000, A.D. 2045-Jul-01,  3.493805840493778E+01, -1.851145063096180E+01, -8.125496134878626E+00,  1.823244762599360E-03,  8.607917845648769E-04, -7.362582145554585E-04,  2.331311004908174E-01,  4.036539875942399E+01,  1.331551088487083E-03

2468346.500000000, A.D. 2046-Jan-01,  3.524655584580323E+01, -1.814728191146494E+01, -8.253093511195074E+00,  2.755499591701967E-03,  2.167133652547800E-03, -8.110477845502746E-04,  2.338733441326627E-01,  4.049391426214609E+01,  1.592534070672154E-03

2468527.500000000, A.D. 2046-Jul-01,  3.554249932724574E+01, -1.778042527852761E+01, -8.376924745711838E+00,  2.261474884176682E-03,  2.983119643937671E-03, -7.269471013080874E-04,  2.345732049334218E-01,  4.061509140341662E+01,  8.230171010387158E-04

2468711.500000000, A.D. 2047-Jan-01,  3.583331009304371E+01, -1.740040162384572E+01, -8.500909384161474E+00,  6.297431322703094E-04,  2.695200269140960E-03, -5.232112066846705E-04,  2.352462662905293E-01,  4.073162836486021E+01, -4.881713779578038E-04

2468892.500000000, A.D. 2047-Jul-01,  3.611135936884573E+01, -1.702979425964546E+01, -8.621483145089387E+00,  4.355000603827078E-04,  1.799738886565642E-03, -5.441226768887150E-04,  2.359052963383858E-01,  4.084573588041762E+01, -2.504922255767358E-04

2469076.500000000, A.D. 2048-Jan-01,  3.638862043761408E+01, -1.665705818285898E+01, -8.743017355763522E+00,  1.765302514582053E-03,  9.498787869442775E-04, -7.179215800109024E-04,  2.365869470728544E-01,  4.096376004644931E+01,  1.335120060072483E-03

2469258.500000000, A.D. 2048-Jul-01,  3.666416029080291E+01, -1.628420354498811E+01, -8.862756592790495E+00,  2.574714202971853E-03,  1.751296508956284E-03, -8.035290497195177E-04,  2.372876742101352E-01,  4.108508718923867E+01,  1.776867296592167E-03

2469442.500000000, A.D. 2049-Jan-01,  3.693973310585988E+01, -1.589851250626138E+01, -8.982585594699854E+00,  1.772152890316716E-03,  3.190210771677353E-03, -6.613339313348700E-04,  2.379901423962812E-01,  4.120671578529426E+01,  5.019506454390102E-04

2469623.500000000, A.D. 2049-Jul-01,  3.719949612067627E+01, -1.551671604340611E+01, -9.098459643095484E+00,  8.179772873665958E-04,  3.066199433554242E-03, -5.288236632066937E-04,  2.386451552078791E-01,  4.132012773795530E+01, -2.985838363076013E-04

2469807.500000000, A.D. 2050-Jan-01,  3.745255900070355E+01, -1.512891686541363E+01, -9.214302921410267E+00,  4.160009892080689E-04,  1.492189898179806E-03, -5.386037042024825E-04,  2.392822880705563E-01,  4.143044387342823E+01, -4.904745035797244E-05

2469988.500000000, A.D. 2050-Jul-01,  3.770057063943682E+01, -1.475024259372276E+01, -9.327640200998834E+00,  1.138298384249577E-03,  9.848692025228216E-04, -6.190415636840545E-04,  2.399383851092200E-01,  4.154404355418630E+01,  8.222992524743358E-04

2470172.500000000, A.D. 2051-Jan-01,  3.795348129993781E+01, -1.436577054584107E+01, -9.442366351636020E+00,  2.452069785092250E-03,  1.891614300452981E-03, -7.608027180783935E-04,  2.406389232537551E-01,  4.166533797389614E+01,  1.753828704432936E-03

2470353.500000000, A.D. 2051-Jul-01,  3.819742710540667E+01, -1.397962609210087E+01, -9.553734076421943E+00,  2.241399274947270E-03,  2.823407677403798E-03, -6.918830814281239E-04,  2.413135151491023E-01,  4.178213993982104E+01,  1.262634437373513E-03

2470537.500000000, A.D. 2052-Jan-01,  3.843784432804248E+01, -1.357958765480280E+01, -9.665180367805936E+00,  6.078915594762911E-04,  3.070631786807890E-03, -4.798566341953449E-04,  2.419720791270381E-01,  4.189616675787322E+01, -3.268549968319275E-04

2470719.500000000, A.D. 2052-Jul-01,  3.866543824907189E+01, -1.318663450283822E+01, -9.773577250033645E+00,  1.365480802686014E-04,  2.001924340207778E-03, -4.709563783858283E-04,  2.426010759330384E-01,  4.200507417880143E+01, -3.931911795976718E-04

2470903.500000000, A.D. 2053-Jan-01,  3.889100738932831E+01, -1.279465537840544E+01, -9.882139670622932E+00,  1.390287881313876E-03,  1.033672602488618E-03, -6.389086850387062E-04,  2.432494704620237E-01,  4.211734021135057E+01,  1.119681256418650E-03

2471084.500000000, A.D. 2053-Jul-01,  3.911392877128544E+01, -1.240530318729375E+01, -9.988323195949333E+00,  2.143053884342023E-03,  1.507371410263038E-03, -7.293711186862174E-04,  2.439127669511540E-01,  4.223218643831515E+01,  1.714546609941674E-03

2471268.500000000, A.D. 2054-Jan-01,  3.934006781223943E+01, -1.200327333995802E+01, -1.009533767200232E+01,  1.850205825856268E-03,  3.132239412974647E-03, -6.337020158059619E-04,  2.446008961598039E-01,  4.235133231737925E+01,  9.819651560663081E-04

2471449.500000000, A.D. 2054-Jul-01,  3.955205909347487E+01, -1.160348238887228E+01, -1.019857928015345E+01,  9.061433301287484E-04,  3.307292147494529E-03, -5.066177338299058E-04,  2.452397708593203E-01,  4.246195004255188E+01,  6.194980382817817E-05

2471633.500000000, A.D. 2055-Jan-01,  3.975629449215820E+01, -1.119540010555409E+01, -1.030141043397174E+01,  1.190394994885004E-05,  1.955082266993830E-03, -4.422293640775129E-04,  2.458512038888098E-01,  4.256781638984774E+01, -3.960523823624483E-04

2471814.500000000, A.D. 2055-Jul-01,  3.995455576437751E+01, -1.079795299408491E+01, -1.040175366857900E+01,  5.067204000805238E-04,  1.212523820789421E-03, -5.050426355448995E-04,  2.464704592746724E-01,  4.267503713616446E+01,  2.907166151573639E-04

