julian, epoch, x, y, z, vx, vy, vz, LT, RG, RR
2438211.500000000, A.D. 1963-Jul-01, -4.336986182584265E+01,  2.167553764933958E+01,  1.358615567086493E+01, -1.430690211892007E-03, -2.814694398851415E-03,  9.505998443741805E-04,  2.908108242536393E-01,  5.035233334308943E+01,  2.771235994753659E-04

2438395.500000000, A.D. 1964-Jan-01, -4.352794253416089E+01,  2.133616465561697E+01,  1.375336196482120E+01,  1.386897225400115E-04, -2.369850187124828E-03,  7.674804406318099E-04,  2.910235873918878E-01,  5.038917213850811E+01, -9.137867089172197E-04

2438577.500000000, A.D. 1964-Jul-01, -4.367837726149151E+01,  2.100509947438846E+01,  1.391753658875269E+01,  1.196713194966204E-04, -1.202176537600303E-03,  8.029373037983728E-04,  2.912323469556004E-01,  5.042531773648435E+01, -3.828231206239636E-04

2438761.500000000, A.D. 1965-Jan-01, -4.383075210362781E+01,  2.067480516297198E+01,  1.408305148316634E+01, -1.440679413370743E-03, -8.661765482067375E-04,  1.002413769610709E-03,  2.914728918614889E-01,  5.046696679585609E+01,  1.176117356573117E-03

2438942.500000000, A.D. 1965-Jul-01, -4.398200569248836E+01,  2.034377094777892E+01,  1.424522090180418E+01, -1.935101450249387E-03, -1.646592954458201E-03,  1.035569075286113E-03,  2.917186900609999E-01,  5.050952543482239E+01,  1.313883723038546E-03

2439126.500000000, A.D. 1966-Jan-01, -4.413473762794137E+01,  1.999947580837549E+01,  1.440907380295109E+01, -9.951581320060360E-04, -2.989602884819862E-03,  8.741290800196792E-04,  2.919623347615364E-01,  5.055171120699982E+01, -6.476649378870351E-05

2439307.500000000, A.D. 1966-Jul-01, -4.427554090327495E+01,  1.965899711521461E+01,  1.456841179765669E+01, -8.331397458691598E-05, -2.781080342478303E-03,  7.647802154045351E-04,  2.921657886604225E-01,  5.058693815758858E+01, -7.876113376044069E-04

2439491.500000000, A.D. 1967-Jan-01, -4.440964109944198E+01,  1.931384922362756E+01,  1.472867039325122E+01,  1.578436931713773E-04, -1.178592570826133E-03,  7.816771530790831E-04,  2.923447762523017E-01,  5.061792889843775E+01, -3.607392919527688E-04

2439672.500000000, A.D. 1967-Jul-01, -4.454261836897651E+01,  1.897669524243333E+01,  1.488589343711956E+01, -6.242082759455157E-04, -7.391849308005110E-04,  8.884413401300448E-04,  2.925486542769233E-01,  5.065322928412122E+01,  5.330721723870329E-04

2439856.500000000, A.D. 1968-Jan-01, -4.468017790047863E+01,  1.863400854407955E+01,  1.504537248769793E+01, -1.852770681962110E-03, -1.786008991334275E-03,  1.003654086052120E-03,  2.927856169906605E-01,  5.069425810614873E+01,  1.274344844197473E-03

2440038.500000000, A.D. 1968-Jul-01, -4.481278969981486E+01,  1.828639454144667E+01,  1.520177549464826E+01, -1.335500857857781E-03, -2.859036986121466E-03,  9.027311150892860E-04,  2.929999814419507E-01,  5.073137416032579E+01,  4.196447828643135E-04

2440222.500000000, A.D. 1969-Jan-01, -4.493759845170681E+01,  1.792907165539934E+01,  1.535790683414593E+01,  2.712160655784014E-04, -2.553264790771443E-03,  7.104593150566421E-04,  2.931725393335809E-01,  5.076125163308714E+01, -9.269727706399079E-04

2440403.500000000, A.D. 1969-Jul-01, -4.505428698308732E+01,  1.758186061193267E+01,  1.551021480909870E+01,  4.579785033047749E-04, -1.650194472871410E-03,  7.120348927974019E-04,  2.933359186411861E-01,  5.078953988328901E+01, -7.600692991988531E-04

2440587.500000000, A.D. 1970-Jan-01, -4.516947570318148E+01,  1.723388162756481E+01,  1.566409305352980E+01, -8.949901384188174E-04, -8.050885542685448E-04,  9.015453215306624E-04,  2.935106836816783E-01,  5.081979951202935E+01,  8.003440522571824E-04

2440768.500000000, A.D. 1970-Jul-01, -4.528476169633845E+01,  1.688785673517981E+01,  1.581490138650831E+01, -1.610051944348100E-03, -1.369020853090683E-03,  9.682917250383523E-04,  2.937020273372077E-01,  5.085292963898051E+01,  1.280249322725544E-03

2440952.500000000, A.D. 1971-Jan-01, -4.540232449901550E+01,  1.653018774367426E+01,  1.596735322141533E+01, -1.158246756071850E-03, -2.941024357564037E-03,  8.593979212101211E-04,  2.939037824799601E-01,  5.088786245906252E+01,  3.477002096482180E-04

2441133.500000000, A.D. 1971-Jul-01, -4.550860316848475E+01,  1.617536458570855E+01,  1.611535079728467E+01, -2.250563284770435E-04, -3.036811295413471E-03,  7.373160374617954E-04,  2.940629369897594E-01,  5.091541920820017E+01, -5.302406336975436E-04

2441317.500000000, A.D. 1972-Jan-01, -4.560690559514026E+01,  1.581452227643489E+01,  1.626384487998810E+01,  5.322816905264147E-04, -1.591635860137174E-03,  6.849511567266457E-04,  2.941889171263882E-01,  5.093723199268102E+01, -7.520381597905709E-04

2441499.500000000, A.D. 1972-Jul-01, -4.570330290300257E+01,  1.546323409589660E+01,  1.641003590701135E+01, -3.260158186863266E-04, -8.199244364267543E-04,  8.107580683529371E-04,  2.943357809666626E-01,  5.096266067835845E+01,  3.046521711795664E-04

2441683.500000000, A.D. 1973-Jan-01, -4.580419419542594E+01,  1.510904122202117E+01,  1.655749686439253E+01, -1.642323741207952E-03, -1.746767695119875E-03,  9.397366478765298E-04,  2.945207457648382E-01,  5.099468634039624E+01,  1.262739741821823E-03

2441864.500000000, A.D. 1973-Jul-01, -4.590017523009535E+01,  1.475361470628883E+01,  1.670114003630595E+01, -1.418674877480031E-03, -2.651921515415777E-03,  8.794512294641965E-04,  2.946886174715366E-01,  5.102375242538893E+01,  7.972725134039069E-04

2442048.500000000, A.D. 1974-Jan-01, -4.599179648511540E+01,  1.438582620642065E+01,  1.684540460134257E+01,  1.970187969279329E-04, -2.887779316468120E-03,  6.682270789568736E-04,  2.948324324772776E-01,  5.104865322173099E+01, -7.707898600135157E-04

2442229.500000000, A.D. 1974-Jul-01, -4.607466113046816E+01,  1.402771455656262E+01,  1.698571333187234E+01,  6.695769791415368E-04, -2.087606878506082E-03,  6.304427569486225E-04,  2.949568934413747E-01,  5.107020296964188E+01, -9.678122074510896E-04

2442413.500000000, A.D. 1975-Jan-01, -4.615399997786578E+01,  1.366876202403796E+01,  1.712705263684101E+01, -3.285369837482642E-04, -8.309278637168583E-04,  7.881800708936527E-04,  2.950811003715437E-01,  5.109170873294158E+01,  3.386996188425552E-04

2442594.500000000, A.D. 1975-Jul-01, -4.623513559556893E+01,  1.331413550627235E+01,  1.726557738805566E+01, -1.187549282353132E-03, -1.119252161176577E-03,  8.804813779111687E-04,  2.952331836922488E-01,  5.111804114364093E+01,  1.079983608338235E-03

2442778.500000000, A.D. 1976-Jan-01, -4.631991059871743E+01,  1.294934458514056E+01,  1.740568332070894E+01, -1.277148590998362E-03, -2.749450779277660E-03,  8.357754314388124E-04,  2.954095737758110E-01,  5.114858213986668E+01,  7.449095143681053E-04

2442960.500000000, A.D. 1976-Jul-01, -4.639568518145155E+01,  1.258241422516046E+01,  1.754222206391164E+01, -1.474636765906752E-04, -3.116325300818891E-03,  6.802841301797043E-04,  2.955466706390756E-01,  5.117231972589744E+01, -3.993471922270761E-04

2443144.500000000, A.D. 1977-Jan-01, -4.646209498922283E+01,  1.221132672498391E+01,  1.767813283372429E+01,  7.331670573439760E-04, -1.744256829547906E-03,  6.098557918348600E-04,  2.956455707668390E-01,  5.118944375219046E+01, -8.709423766652731E-04

2443325.500000000, A.D. 1977-Jul-01, -4.652662977837584E+01,  1.185070357406869E+01,  1.781102073980163E+01,  2.066482180058220E-04, -1.008248660367361E-03,  6.931999888905236E-04,  2.957606178301899E-01,  5.120936353371459E+01, -1.799768855056403E-04

2443509.500000000, A.D. 1978-Jan-01, -4.659358087919409E+01,  1.148693975703626E+01,  1.794550524845680E+01, -1.335029463164177E-03, -1.442821744119583E-03,  8.650359178994749E-04,  2.959045952374325E-01,  5.123429244900501E+01,  1.193608821256588E-03

2443690.500000000, A.D. 1978-Jul-01, -4.665803028645824E+01,  1.112205195494339E+01,  1.807655812810544E+01, -1.417107882202084E-03, -2.369105377949124E-03,  8.415592466593894E-04,  2.960444042178715E-01,  5.125849962356769E+01,  1.072654182836843E-03

2443874.500000000, A.D. 1979-Jan-01, -4.671924685422963E+01,  1.074372524713964E+01,  1.820816134868247E+01,  3.342375171794907E-05, -3.125467235973522E-03,  6.342538294613937E-04,  2.961693908664020E-01,  5.128014039091669E+01, -4.600630481282367E-04

2444055.500000000, A.D. 1979-Jul-01, -4.677044576083755E+01,  1.037340679052056E+01,  1.833571625559306E+01,  7.468747160888964E-04, -2.521740976044420E-03,  5.604958890019417E-04,  2.962610468611551E-01,  5.129601013446060E+01, -9.905958503877341E-04

2444239.500000000, A.D. 1980-Jan-01, -4.681510020817829E+01,  1.000105093742788E+01,  1.846373351838214E+01,  2.245354439151490E-04, -9.965405142150733E-04,  6.678613240688313E-04,  2.963344154811801E-01,  5.130871351722463E+01, -1.587817678078267E-04

2444421.500000000, A.D. 1980-Jul-01, -4.686205491773988E+01,  9.634368902405347E+00,  1.858988678537447E+01, -9.196524674841510E-04, -1.116043727754429E-03,  8.004990116858853E-04,  2.964398165558905E-01,  5.132696314758884E+01,  9.200936614021886E-04

2444605.500000000, A.D. 1981-Jan-01, -4.691172477847817E+01,  9.259080573352941E+00,  1.871666746558290E+01, -1.148277807206682E-03, -2.728681071885459E-03,  7.733577150955843E-04,  2.965690217096788E-01,  5.134933432648114E+01,  8.389065663216510E-04

2444786.500000000, A.D. 1981-Jul-01, -4.695236938023580E+01,  8.885022281573599E+00,  1.883933518661333E+01, -3.341080162837079E-04, -3.194641958627687E-03,  6.535109679881645E-04,  2.966609572578646E-01,  5.136525247320147E+01, -7.506822180041696E-06

2444970.500000000, A.D. 1982-Jan-01, -4.698394446794043E+01,  8.502356779342795E+00,  1.896185102769633E+01,  9.521304841010575E-04, -2.181306234661688E-03,  5.215475431451572E-04,  2.967140097375611E-01,  5.137443822531099E+01, -1.039263584590430E-03

2445151.500000000, A.D. 1982-Jul-01, -4.701174466654380E+01,  8.131613014018670E+00,  1.908123932752117E+01,  7.026458677932260E-04, -1.300328253544768E-03,  5.748900421386455E-04,  2.967695433253624E-01,  5.138405356797193E+01, -6.351534674563813E-04

2445335.500000000, A.D. 1983-Jan-01, -4.703941027252607E+01,  7.759788641543016E+00,  1.920175387272285E+01, -8.883441392767502E-04, -1.187351772174976E-03,  7.694711187534333E-04,  2.968429774175987E-01,  5.139676828689794E+01,  9.212404251871224E-04

2445516.500000000, A.D. 1983-Jul-01, -4.706684695728377E+01,  7.388886362720445E+00,  1.931923271969324E+01, -1.265749333054535E-03, -2.024402036537237E-03,  7.846591705694878E-04,  2.969266084195229E-01,  5.141124854600629E+01,  1.162698210161348E-03

2445700.500000000, A.D. 1984-Jan-01, -4.709251854726143E+01,  7.005502162076755E+00,  1.943721548961047E+01, -1.437430319983894E-04, -3.210388318002878E-03,  6.037818627206914E-04,  2.970092357527410E-01,  5.142555502526519E+01, -7.749693175062313E-05

2445882.500000000, A.D. 1984-Jul-01, -4.710743438404778E+01,  6.626409481479463E+00,  1.955164794634089E+01,  9.004963203042278E-04, -2.639735671207997E-03,  4.874423266837667E-04,  2.970484795665780E-01,  5.143234988099673E+01, -9.795729760200768E-04

2446066.500000000, A.D. 1985-Jan-01, -4.711507492917904E+01,  6.248922312968675E+00,  1.966559108679105E+01,  5.134833851468289E-04, -1.066838178076345E-03,  5.788131052596294E-04,  2.970669049072636E-01,  5.143554012984163E+01, -3.786622084362628E-04

2446247.500000000, A.D. 1985-Jul-01, -4.712509981346687E+01,  5.879534802854685E+00,  1.977704003504369E+01, -3.807558153738846E-04, -9.611504116142793E-04,  6.868671726834204E-04,  2.971152114747599E-01,  5.144390415272655E+01,  5.029991115037453E-04

2446431.500000000, A.D. 1986-Jan-01, -4.713826734940327E+01,  5.503220033085028E+00,  1.988963748630892E+01, -1.125917597174223E-03, -2.399362772167195E-03,  7.280294963707213E-04,  2.971951404667955E-01,  5.145774342869255E+01,  1.056203062461069E-03

2446612.500000000, A.D. 1986-Jul-01, -4.714528060624645E+01,  5.127403249902413E+00,  1.999845436850307E+01, -5.126267394904941E-04, -3.101626849751843E-03,  6.247137553662259E-04,  2.972516226107874E-01,  5.146752300876668E+01,  4.033213220048346E-04

2446796.500000000, A.D. 1987-Jan-01, -4.714430886866585E+01,  4.741420440726787E+00,  2.010688756115013E+01,  1.030355892661171E-03, -2.563635263382474E-03,  4.453636490705861E-04,  2.972767541308329E-01,  5.147187439657353E+01, -1.005904931187016E-03

2446977.500000000, A.D. 1987-Jul-01, -4.713873228360136E+01,  4.367386194009771E+00,  2.021210654124290E+01,  1.082285904410774E-03, -1.640957869503004E-03,  4.620503592296385E-04,  2.972941199652909E-01,  5.147488119760183E+01, -9.489146943511670E-04

2447161.500000000, A.D. 1988-Jan-01, -4.713115440233513E+01,  3.992940122578430E+00,  2.031793961427053E+01, -3.819129514344814E-04, -9.988744750289646E-04,  6.568320062463940E-04,  2.973190590047184E-01,  5.147919925842275E+01,  5.314190148112263E-04

2447343.500000000, A.D. 1988-Jul-01, -4.712688348575900E+01,  3.619028682834093E+00,  2.042184353805688E+01, -1.081917132632201E-03, -1.935262214965886E-03,  7.080645317489605E-04,  2.973742661853495E-01,  5.148875808543411E+01,  1.135074887051816E-03

2447527.500000000, A.D. 1989-Jan-01, -4.712074994044006E+01,  3.233510663888491E+00,  2.052535364124411E+01, -7.103396649061394E-05, -3.217638522665789E-03,  5.373725120296831E-04,  2.974313890691290E-01,  5.149864860616340E+01,  7.714117264663677E-05

2447708.500000000, A.D. 1989-Jul-01, -4.710537431496569E+01,  2.854151819350708E+00,  2.062496747482852E+01,  8.271754936400020E-04, -2.953028219475936E-03,  4.291129696420870E-04,  2.974505068774221E-01,  5.150195875205783E+01, -7.483668972853368E-04

2447892.500000000, A.D. 1990-Jan-01, -4.708095076391626E+01,  2.471094481662375E+00,  2.072416057285909E+01,  9.796685956145917E-04, -1.333890462907432E-03,  4.551038075576845E-04,  2.974371229621128E-01,  5.149964139895788E+01, -7.764763560622069E-04

2448073.500000000, A.D. 1990-Jul-01, -4.705828535198900E+01,  2.097645707329502E+00,  2.082096101475547E+01,  1.738322246922550E-04, -9.326074507120121E-04,  5.613167929101213E-04,  2.974473108246561E-01,  5.150140537267568E+01,  3.010847184343307E-05

2448257.500000000, A.D. 1991-Jan-01, -4.703777928781803E+01,  1.718979049816586E+00,  2.091864125531302E+01, -9.968034185622997E-04, -2.039798905380397E-03,  6.652012460542296E-04,  2.974866909022870E-01,  5.150822382175176E+01,  1.112369046903300E-03

2448438.500000000, A.D. 1991-Jul-01, -4.701317213071751E+01,  1.339999422559510E+00,  2.101292741642398E+01, -6.448332394846424E-04, -2.902727646803431E-03,  5.890293077384787E-04,  2.975135975984117E-01,  5.151288257176874E+01,  7.532724022680979E-04

2448622.500000000, A.D. 1992-Jan-01, -4.698099338005460E+01,  9.492869021522050E-01,  2.110664762110684E+01,  9.908453045535178E-04, -2.901865261329547E-03,  3.813954799690505E-04,  2.975151889708762E-01,  5.151315810936956E+01, -8.008753664587323E-04

2448804.500000000, A.D. 1992-Jul-01, -4.694089951802512E+01,  5.679650370508017E-01,  2.119741940412970E+01,  1.301909177029800E-03, -1.760127495442026E-03,  3.728795990354781E-04,  2.974869207629461E-01,  5.150826362089114E+01, -1.052421294759555E-03

2448988.500000000, A.D. 1993-Jan-01, -4.689814368726903E+01,  1.893414940047220E-01,  2.128803696136333E+01, -9.563354992290829E-05, -9.855448830160950E-04,  5.634776712687524E-04,  2.974617485296071E-01,  5.150390518379606E+01,  3.163597956266742E-04

2449169.500000000, A.D. 1993-Jul-01, -4.685789751999204E+01, -1.859323543447864E-01,  2.137623076182703E+01, -7.791326248382690E-04, -1.582435871745165E-03,  6.231606621481043E-04,  2.974610826136406E-01,  5.150378988402065E+01,  9.732015633224144E-04

2449353.500000000, A.D. 1994-Jan-01, -4.681705469278665E+01, -5.723149006139031E-01,  2.146462932862375E+01, -2.422949169033485E-04, -3.121152247727306E-03,  5.026657528234659E-04,  2.974753290493357E-01,  5.150625657789601E+01,  4.643969871753698E-04

2449534.500000000, A.D. 1994-Jul-01, -4.676737058313829E+01, -9.538317359807410E-01,  2.154926266088784E+01,  6.948746817375878E-04, -3.159673989107154E-03,  3.797761031818469E-04,  2.974513878710396E-01,  5.150211129137414E+01, -4.135708010726176E-04

2449718.500000000, A.D. 1995-Jan-01, -4.670711945702563E+01, -1.340210899757818E+00,  2.163300215464097E+01,  1.372496364408697E-03, -1.669293098906564E-03,  3.365255936540972E-04,  2.973880486036514E-01,  5.149114443718835E+01, -1.060145167577386E-03

2449899.500000000, A.D. 1995-Jul-01, -4.664758240446436E+01, -1.714679589922635E+00,  2.171438296918550E+01,  7.464046034870009E-04, -1.010940907631945E-03,  4.280857967366480E-04,  2.973383295765252E-01,  5.148253585449966E+01, -4.620773079345002E-04

2450083.500000000, A.D. 1996-Jan-01, -4.658885662405918E+01, -2.091544603893487E+00,  2.179628120877075E+01, -7.191490098238540E-04, -1.656725360980557E-03,  5.821655203578256E-04,  2.973115442584827E-01,  5.147789812044613E+01,  9.646564895577205E-04

2450265.500000000, A.D. 1996-Jul-01, -4.652953556768565E+01, -2.470558255663066E+00,  2.187576323447471E+01, -5.176937987028959E-04, -2.816989532135448E-03,  5.145427807197790E-04,  2.972933884731224E-01,  5.147475454365901E+01,  8.218320841880675E-04

2450449.500000000, A.D. 1997-Jan-01, -4.646214892630709E+01, -2.858976713291994E+00,  2.195383098080358E+01,  1.108814733845091E-03, -2.956695212878322E-03,  3.028973720117438E-04,  2.972499281763691E-01,  5.146722962654175E+01, -7.075382741257643E-04

2450630.500000000, A.D. 1997-Jul-01, -4.638881317225223E+01, -3.235780163316708E+00,  2.202872146979643E+01,  1.536968042845448E-03, -2.125161659943677E-03,  2.694931753838206E-04,  2.971815296950336E-01,  5.145538679661544E+01, -1.136615250426967E-03

2450814.500000000, A.D. 1998-Jan-01, -4.630968665864535E+01, -3.612214013871931E+00,  2.210326012822323E+01,  4.712409198295639E-04, -9.187456698784958E-04,  4.318678367484744E-04,  2.970991568083147E-01,  5.144112437340217E+01, -1.741530016417600E-04

2450995.500000000, A.D. 1998-Jul-01, -4.623494741875780E+01, -3.982948874394992E+00,  2.217572565306332E+01, -3.716019498889609E-04, -1.246999479138423E-03,  5.188189531077303E-04,  2.970490656543863E-01,  5.143245135895501E+01,  6.543129418134699E-04

2451179.500000000, A.D. 1999-Jan-01, -4.616118432917175E+01, -4.362949803238816E+00,  2.224831153175918E+01, -3.732057310212427E-04, -2.872282152204957E-03,  4.612607496933666E-04,  2.970255158601982E-01,  5.142837383849077E+01,  7.781991002752879E-04

2451360.500000000, A.D. 1999-Jul-01, -4.608067550455500E+01, -4.740003065986287E+00,  2.231739285130873E+01,  4.946856919495746E-04, -3.213940856826152E-03,  3.367404805214697E-04,  2.969741147508703E-01,  5.141947401229713E+01, -8.983316218459293E-07

2451544.500000000, A.D. 2000-Jan-01, -4.598969044247048E+01, -5.124054937949503E+00,  2.238520616312923E+01,  1.619562925929965E-03, -2.025191157419187E-03,  2.282675354778719E-04,  2.968866433888622E-01,  5.140432881545274E+01, -1.147689161255985E-03

2451726.500000000, A.D. 2000-Jul-01, -4.589738730952687E+01, -5.496808714284557E+00,  2.245097197030708E+01,  1.009010469103423E-03, -1.032399248984392E-03,  3.278255138216941E-04,  2.967982177013747E-01,  5.138901838227373E+01, -6.475321525286216E-04

2451910.500000000, A.D. 2001-Jan-01, -4.580701646961141E+01, -5.869930345090172E+00,  2.251668060193868E+01, -5.088927152084218E-04, -1.545180440763683E-03,  4.921174995277423E-04,  2.967368774871996E-01,  5.137839765342223E+01,  8.459160480901443E-04

2452091.500000000, A.D. 2001-Jul-01, -4.571666482577469E+01, -6.242867514674758E+00,  2.257972329379218E+01, -5.421621823705665E-04, -2.468632114604549E-03,  4.606078354198386E-04,  2.966857818862031E-01,  5.136955072435643E+01,  9.849723574346045E-04

2452275.500000000, A.D. 2002-Jan-01, -4.562045545686304E+01, -6.628089202640288E+00,  2.264183332231704E+01,  9.459759827792726E-04, -3.138058579829099E-03,  2.492749724191211E-04,  2.966284027532236E-01,  5.135961583545352E+01, -3.254011998849599E-04

2452456.500000000, A.D. 2002-Jul-01, -4.551721825436502E+01, -7.003714111592439E+00,  2.270074919297646E+01,  1.623982767565731E-03, -2.490803908981759E-03,  1.791999343237178E-04,  2.965374734335267E-01,  5.134387191179528E+01, -1.020692925372307E-03

