epoch, x, y, z, vx, vy, vz
A.D. 1982-Jan-01, -2.676813626017261E+00, -3.014783533984181E+01,  6.824224240063930E-01,  3.110325997607935E-03, -2.670594245515905E-04, -6.587195325330380E-05
A.D. 1982-Jul-01, -2.113201965790008E+00, -3.019086387448989E+01,  6.703043976829167E-01,  3.116406551584817E-03, -2.081081507169559E-04, -6.753265467588808E-05
A.D. 1983-Jan-01, -1.539229189365059E+00, -3.022353761154739E+01,  6.577384577430262E-01,  3.121843512711098E-03, -1.467344548064970E-04, -6.863815539327791E-05
A.D. 1983-Jul-01, -9.738632330738247E-01, -3.024474177710566E+01,  6.451377963864380E-01,  3.124808661353397E-03, -8.696084770246853E-05, -6.994900592921632E-05
A.D. 1984-Jan-01, -3.986398573980977E-01, -3.025509732756571E+01,  6.320924331158293E-01,  3.127365053838414E-03, -2.530968431048105E-05, -7.142517399534268E-05
A.D. 1984-Jul-01,  1.705363966441594E-01, -3.025422192766980E+01,  6.189594224614080E-01,  3.127658855569311E-03,  3.565764253264778E-05, -7.258325972027622E-05
A.D. 1985-Jan-01,  7.458719996702248E-01, -3.024206016772412E+01,  6.054572761448743E-01,  3.126152293391826E-03,  9.658943669248842E-05, -7.437314229963418E-05
A.D. 1985-Jul-01,  1.311439096776221E+00, -3.021907489791176E+01,  5.919625112617933E-01,  3.123630686653433E-03,  1.574625594694179E-04, -7.520901034878997E-05
A.D. 1986-Jan-01,  1.885689258477002E+00, -3.018452523570872E+01,  5.780333206410467E-01,  3.118443700967507E-03,  2.178095738263350E-04, -7.660083783166074E-05
A.D. 1986-Jul-01,  2.449624963961951E+00, -3.013963368730147E+01,  5.641325136573822E-01,  3.113078612888045E-03,  2.776881748555428E-04, -7.764719762333363E-05
A.D. 1987-Jan-01,  3.021676867674496E+00, -3.008299342984634E+01,  5.498037729270260E-01,  3.104717878710187E-03,  3.372785979810229E-04, -7.852054735130855E-05
A.D. 1987-Jul-01,  3.582967577776962E+00, -3.001659650588384E+01,  5.355222508261214E-01,  3.096933642427866E-03,  3.956638325263581E-04, -7.980446210420447E-05
A.D. 1988-Jan-01,  4.151901233928514E+00, -2.993834991791771E+01,  5.208183717331816E-01,  3.086654623483274E-03,  4.543067226318623E-04, -8.026498681463024E-05
A.D. 1988-Jul-01,  4.712848127230838E+00, -2.985043428187072E+01,  5.060959692875442E-01,  3.076573732344965E-03,  5.114599143120549E-04, -8.130750811096498E-05
A.D. 1989-Jan-01,  5.277997325999816E+00, -2.975100029682737E+01,  4.910357744759598E-01,  3.065967605419588E-03,  5.693464556290329E-04, -8.198893953932464E-05
A.D. 1989-Jul-01,  5.831903696589121E+00, -2.964294529191355E+01,  4.760502298369033E-01,  3.054089603752130E-03,  6.249827080411637E-04, -8.294756163587403E-05
A.D. 1990-Jan-01,  6.392820116406310E+00, -2.952272241732708E+01,  4.606478785982905E-01,  3.042566464197813E-03,  6.820367027820665E-04, -8.403119382977322E-05
A.D. 1990-Jul-01,  6.942354030055720E+00, -2.939430993146518E+01,  4.453323720961415E-01,  3.029567785593547E-03,  7.376564853557125E-04, -8.465215197530681E-05
A.D. 1991-Jan-01,  7.498598968535745E+00, -2.925343615423010E+01,  4.296014211697943E-01,  3.016748617364632E-03,  7.940648098033657E-04, -8.606968597820208E-05
A.D. 1991-Jul-01,  8.043293991101374E+00, -2.910471733291890E+01,  4.139704789782011E-01,  3.002532815424886E-03,  8.499153049953197E-04, -8.646249687161160E-05
A.D. 1992-Jan-01,  8.594350946386220E+00, -2.894318396173144E+01,  3.979260667298592E-01,  2.987628413899805E-03,  9.060470621624196E-04, -8.795632720533629E-05
A.D. 1992-Jul-01,  9.136614839153070E+00, -2.877315048749314E+01,  3.819074806728682E-01,  2.971914302498617E-03,  9.623344035169474E-04, -8.870495184023453E-05
A.D. 1993-Jan-01,  9.681816222397529E+00, -2.859084220913283E+01,  3.655671219586470E-01,  2.954018350832302E-03,  1.018852413373107E-03, -8.933079829581231E-05
A.D. 1993-Jul-01,  1.021497433457785E+01, -2.840130700970868E+01,  3.493573593560435E-01,  2.936895074565070E-03,  1.074978576589317E-03, -9.032481403472333E-05
A.D. 1994-Jan-01,  1.075354607799192E+01, -2.819822842525359E+01,  3.327451793084150E-01,  2.916785460139453E-03,  1.131932725269353E-03, -9.051344983532676E-05
A.D. 1994-Jul-01,  1.127975278653092E+01, -2.798824897849541E+01,  3.162797906102580E-01,  2.896940170677621E-03,  1.187673447085303E-03, -9.162783818602277E-05
A.D. 1995-Jan-01,  1.181079209815640E+01, -2.776440091854759E+01,  2.994214103492241E-01,  2.874498780003016E-03,  1.244945108343592E-03, -9.159753802893062E-05
A.D. 1995-Jul-01,  1.232910636270528E+01, -2.753403405856147E+01,  2.827267474847209E-01,  2.851608623862246E-03,  1.300270085685500E-03, -9.262644927470543E-05
A.D. 1996-Jan-01,  1.285160317313368E+01, -2.728953126609446E+01,  2.656509195796556E-01,  2.826893783105053E-03,  1.357290227259632E-03, -9.267711245270823E-05
A.D. 1996-Jul-01,  1.336378060782370E+01, -2.703753793267170E+01,  2.486640621167558E-01,  2.800837214148540E-03,  1.412513069057877E-03, -9.318284837530492E-05
A.D. 1997-Jan-01,  1.387661164868295E+01, -2.677258103675579E+01,  2.314019667456405E-01,  2.773497047304555E-03,  1.467722216616416E-03, -9.416438466881229E-05
A.D. 1997-Jul-01,  1.437593495686674E+01, -2.650208502812188E+01,  2.143415067144518E-01,  2.744201637250810E-03,  1.521632425174291E-03, -9.412440832761884E-05
A.D. 1998-Jan-01,  1.487803045687685E+01, -2.621720731375108E+01,  1.969261982699096E-01,  2.713519886627166E-03,  1.574907605080518E-03, -9.516116442022237E-05
